Team,variable,value,value_org
Norwich,GAPerGame,30.374929812048805,1.9736842105263157
Norwich,GoalRate,29.453136982462734,0.06372549019607843
Norwich,ShotsPerGame,43.643165916913325,10.736842105263158
Sheffield United,GFPerGame,43.248118575543074,1.0263157894736843
Sheffield United,PassAccuracy,39.63202760476009,71.9
Sheffield United,AveragePossession,40.79494347934933,43.1
Sheffield United,GAPerGame,60.69692666896909,1.0263157894736843
Sheffield United,GoalRate,50.99176622648166,0.11016949152542373
Sheffield United,ShotsPerGame,38.08415311550959,9.31578947368421
Southampton,GFPerGame,49.627849055344896,1.3421052631578947
Southampton,PassAccuracy,38.814847514494865,71.5
Southampton,AveragePossession,48.538138232035905,48.9
Southampton,GAPerGame,43.00909516909892,1.5789473684210527
Southampton,GoalRate,47.20312519552299,0.102
Southampton,ShotsPerGame,53.11407661560117,13.157894736842104
Tottenham,GFPerGame,54.94429112184642,1.605263157894737
Tottenham,PassAccuracy,54.749859274666534,79.3
Tottenham,AveragePossession,52.67674232398908,52.0
Tottenham,GAPerGame,53.958705145209024,1.236842105263158
Tottenham,GoalRate,63.47101881808171,0.13707865168539327
Tottenham,ShotsPerGame,47.452119132689965,11.710526315789474
Watford,GFPerGame,41.65318595559262,0.9473684210526315
Watford,PassAccuracy,38.20196244679596,71.2
Watford,AveragePossession,40.52793676373945,42.9
Watford,GAPerGame,39.63998440721889,1.6842105263157894
Watford,GoalRate,39.27554288639967,0.08490566037735849
Watford,ShotsPerGame,45.29028082103295,11.157894736842104
West Ham,GFPerGame,48.56456064204459,1.2894736842105263
West Ham,PassAccuracy,43.51363303351984,73.8
West Ham,AveragePossession,42.12997705739874,44.1
West Ham,GAPerGame,41.32453978815891,1.631578947368421
West Ham,GoalRate,54.39410513255865,0.11750599520383694
West Ham,ShotsPerGame,44.569668050480615,10.973684210526315
Wolves,GFPerGame,49.627849055344896,1.3421052631578947
Wolves,PassAccuracy,50.868253845906786,77.4
Wolves,AveragePossession,47.73711808520626,48.3
Wolves,GAPerGame,59.854648978499085,1.0526315789473684
Wolves,GoalRate,51.42844684323576,0.1111111111111111
Wolves,ShotsPerGame,48.89334467379464,12.078947368421053
