Date,Team,rank,position,CumPts
2018-05-06,Brighton,14.0,14,40.0
2018-05-08,Brighton,14.0,14,40.0
2018-05-09,Brighton,14.0,14,40.0
2018-05-10,Brighton,14.0,14,40.0
2018-05-13,Brighton,15.0,15,40.0
2017-08-11,Watford,2.0,17,0.0
2017-08-12,Watford,7.0,8,1.0
2017-08-13,Watford,9.0,10,1.0
2017-08-19,Watford,3.0,3,4.0
2017-08-20,Watford,4.0,4,4.0
2017-08-21,Watford,4.0,4,4.0
2017-08-26,Watford,5.0,5,5.0
2017-08-27,Watford,7.0,7,5.0
2017-09-09,Watford,4.0,4,8.0
2017-09-10,Watford,4.0,4,8.0
2017-09-11,Watford,4.0,4,8.0
2017-09-15,Watford,4.0,4,8.0
2017-09-16,Watford,11.0,11,8.0
2017-09-17,Watford,11.0,11,8.0
2017-09-23,Watford,6.0,6,11.0
2017-09-24,Watford,6.0,6,11.0
2017-09-25,Watford,6.0,6,11.0
2017-09-30,Watford,5.0,5,12.0
2017-10-01,Watford,8.0,8,12.0
2017-10-14,Watford,4.0,4,15.0
2017-10-15,Watford,4.0,4,15.0
2017-10-16,Watford,4.0,4,15.0
2017-10-20,Watford,4.0,4,15.0
2017-10-21,Watford,5.0,5,15.0
2017-10-22,Watford,6.0,6,15.0
2017-10-28,Watford,7.0,7,15.0
2017-10-29,Watford,7.0,7,15.0
2017-10-30,Watford,8.0,8,15.0
2017-11-04,Watford,9.0,9,15.0
2017-11-05,Watford,9.0,9,15.0
2017-11-18,Watford,9.0,9,15.0
2017-11-19,Watford,8.0,8,18.0
2017-11-20,Watford,8.0,8,18.0
2017-11-24,Watford,8.0,8,18.0
2017-11-25,Watford,8.0,8,21.0
2017-11-26,Watford,8.0,8,21.0
2017-11-28,Watford,8.0,8,21.0
2017-11-29,Watford,8.0,8,21.0
2017-12-02,Watford,8.0,8,22.0
2017-12-03,Watford,8.0,8,22.0
2017-12-09,Watford,9.0,9,22.0
2017-12-10,Watford,9.0,9,22.0
2017-12-12,Watford,9.0,9,22.0
2017-12-13,Watford,9.0,9,22.0
2017-12-16,Watford,9.0,9,22.0
2017-12-17,Watford,9.0,9,22.0
2017-12-18,Watford,10.0,10,22.0
2017-12-22,Watford,10.0,10,22.0
2017-12-23,Watford,10.0,10,22.0
2017-12-26,Watford,10.0,10,25.0
2017-12-27,Watford,10.0,10,25.0
2017-12-28,Watford,10.0,10,25.0
2017-12-30,Watford,10.0,10,25.0
2017-12-31,Watford,10.0,10,25.0
2018-01-01,Watford,10.0,10,25.0
2018-01-02,Watford,10.0,10,25.0
2018-01-03,Watford,10.0,10,25.0
2018-01-04,Watford,10.0,10,25.0
2018-01-13,Watford,10.0,10,26.0
2018-01-14,Watford,10.0,10,26.0
2018-01-15,Watford,10.0,10,26.0
2018-01-20,Watford,10.0,10,26.0
2018-01-21,Watford,10.0,10,26.0
2018-01-22,Watford,10.0,10,26.0
2018-01-30,Watford,11.0,11,26.0
2018-01-31,Watford,11.0,11,27.0
2018-02-03,Watford,11.0,11,27.0
2018-02-04,Watford,11.0,11,27.0
2018-02-05,Watford,11.0,11,30.0
2018-02-10,Watford,11.0,11,30.0
2018-02-11,Watford,11.0,11,30.0
2018-02-12,Watford,11.0,11,30.0
2018-02-24,Watford,10.0,10,33.0
2018-02-25,Watford,10.0,10,33.0
2018-03-01,Watford,10.0,10,33.0
2018-03-03,Watford,9.0,9,36.0
2018-03-04,Watford,9.0,9,36.0
2018-03-05,Watford,9.0,9,36.0
2018-03-10,Watford,10.0,10,36.0
2018-03-11,Watford,10.0,10,36.0
2018-03-12,Watford,10.0,10,36.0
2018-03-17,Watford,11.0,11,36.0
2018-03-31,Watford,11.0,11,37.0
2018-04-01,Watford,11.0,11,37.0
2018-04-07,Watford,12.0,12,37.0
2018-04-08,Watford,12.0,12,37.0
2018-04-14,Watford,12.0,12,37.0
2018-04-15,Watford,12.0,12,37.0
2018-04-16,Watford,12.0,12,37.0
2018-04-17,Watford,12.0,12,37.0
2018-04-18,Watford,12.0,12,37.0
2018-04-19,Watford,12.0,12,37.0
2018-04-21,Watford,12.0,12,38.0
2018-04-22,Watford,12.0,12,38.0
2018-04-23,Watford,12.0,12,38.0
2018-04-28,Watford,12.0,13,38.0
2018-04-29,Watford,12.0,13,38.0
2018-04-30,Watford,13.0,13,38.0
2018-05-04,Watford,14.0,14,38.0
2018-05-05,Watford,13.0,13,41.0
2018-05-06,Watford,13.0,13,41.0
2018-05-08,Watford,13.0,13,41.0
2018-05-09,Watford,13.0,13,41.0
2018-05-10,Watford,13.0,13,41.0
2018-05-13,Watford,14.0,14,41.0
2017-08-11,West Ham,2.0,19,0.0
2017-08-12,West Ham,11.0,14,0.0
2017-08-13,West Ham,20.0,20,0.0
2017-08-19,West Ham,20.0,20,0.0
2017-08-20,West Ham,20.0,20,0.0
2017-08-21,West Ham,20.0,20,0.0
2017-08-26,West Ham,20.0,20,0.0
2017-08-27,West Ham,20.0,20,0.0
2017-09-09,West Ham,20.0,20,0.0
2017-09-10,West Ham,20.0,20,0.0
2017-09-11,West Ham,18.0,18,3.0
2017-09-15,West Ham,18.0,18,3.0
2017-09-16,West Ham,18.0,18,4.0
2017-09-17,West Ham,17.0,17,4.0
2017-09-23,West Ham,18.0,18,4.0
2017-09-24,West Ham,18.0,18,4.0
2017-09-25,West Ham,18.0,18,4.0
2017-09-30,West Ham,15.0,15,7.0
2017-10-01,West Ham,15.0,15,7.0
2017-10-14,West Ham,14.0,14,8.0
2017-10-15,West Ham,15.0,15,8.0
2017-10-16,West Ham,15.0,15,8.0
2017-10-20,West Ham,17.0,17,8.0
2017-10-21,West Ham,17.0,17,8.0
2017-10-22,West Ham,16.0,16,8.0
2017-10-28,West Ham,16.0,16,9.0
2017-10-29,West Ham,16.0,16,9.0
2017-10-30,West Ham,16.0,16,9.0
2017-11-04,West Ham,17.0,17,9.0
2017-11-05,West Ham,18.0,18,9.0
2017-11-18,West Ham,18.0,18,9.0
2017-11-19,West Ham,18.0,18,9.0
2017-11-20,West Ham,18.0,18,9.0
2017-11-24,West Ham,18.0,18,10.0
2017-11-25,West Ham,18.0,18,10.0
2017-11-26,West Ham,18.0,18,10.0
2017-11-28,West Ham,18.0,18,10.0
2017-11-29,West Ham,18.0,18,10.0
2017-12-02,West Ham,19.0,19,10.0
2017-12-03,West Ham,19.0,19,10.0
2017-12-09,West Ham,18.0,18,13.0
2017-12-10,West Ham,18.0,18,13.0
2017-12-12,West Ham,19.0,19,13.0
2017-12-13,West Ham,19.0,19,14.0
2017-12-16,West Ham,15.0,15,17.0
2017-12-17,West Ham,15.0,15,17.0
2017-12-18,West Ham,15.0,15,17.0
2017-12-22,West Ham,15.0,15,17.0
2017-12-23,West Ham,17.0,17,17.0
2017-12-26,West Ham,17.0,17,18.0
2017-12-27,West Ham,17.0,17,18.0
2017-12-28,West Ham,17.0,17,18.0
2017-12-30,West Ham,18.0,18,18.0
2017-12-31,West Ham,18.0,18,18.0
2018-01-01,West Ham,18.0,18,18.0
2018-01-02,West Ham,16.0,16,21.0
2018-01-03,West Ham,16.0,16,21.0
2018-01-04,West Ham,15.0,15,22.0
2018-01-13,West Ham,11.0,11,25.0
2018-01-14,West Ham,11.0,11,25.0
2018-01-15,West Ham,11.0,11,25.0
2018-01-20,West Ham,11.0,11,26.0
2018-01-21,West Ham,11.0,11,26.0
2018-01-22,West Ham,11.0,11,26.0
2018-01-30,West Ham,10.0,10,27.0
2018-01-31,West Ham,12.0,12,27.0
2018-02-03,West Ham,12.0,12,27.0
2018-02-04,West Ham,12.0,12,27.0
2018-02-05,West Ham,12.0,12,27.0
2018-02-10,West Ham,12.0,12,30.0
2018-02-11,West Ham,12.0,12,30.0
2018-02-12,West Ham,12.0,12,30.0
2018-02-24,West Ham,13.0,13,30.0
2018-02-25,West Ham,13.0,13,30.0
2018-03-01,West Ham,13.0,13,30.0
2018-03-03,West Ham,14.0,14,30.0
2018-03-04,West Ham,14.0,14,30.0
2018-03-05,West Ham,14.0,14,30.0
2018-03-10,West Ham,16.0,16,30.0
2018-03-11,West Ham,16.0,16,30.0
2018-03-12,West Ham,16.0,16,30.0
2018-03-17,West Ham,17.0,17,30.0
2018-03-31,West Ham,14.0,14,33.0
2018-04-01,West Ham,14.0,14,33.0
2018-04-07,West Ham,14.0,14,33.0
2018-04-08,West Ham,14.0,14,34.0
2018-04-14,West Ham,15.0,15,34.0
2018-04-15,West Ham,15.0,15,34.0
2018-04-16,West Ham,14.0,14,35.0
2018-04-17,West Ham,14.0,14,35.0
2018-04-18,West Ham,14.0,14,35.0
2018-04-19,West Ham,14.0,14,35.0
2018-04-21,West Ham,14.0,14,35.0
2018-04-22,West Ham,15.0,15,35.0
2018-04-23,West Ham,15.0,15,35.0
2018-04-28,West Ham,15.0,15,35.0
2018-04-29,West Ham,15.0,15,35.0
2018-04-30,West Ham,15.0,15,35.0
2018-05-04,West Ham,15.0,15,35.0
2018-05-05,West Ham,15.0,15,38.0
2018-05-06,West Ham,15.0,15,38.0
2018-05-08,West Ham,15.0,15,38.0
2018-05-09,West Ham,15.0,15,38.0
2018-05-10,West Ham,15.0,15,39.0
2018-05-13,West Ham,13.0,13,42.0
2017-08-11,Bournemouth,2.0,2,0.0
2017-08-12,Bournemouth,17.0,17,0.0
2017-08-13,Bournemouth,15.0,15,0.0
2017-08-19,Bournemouth,17.0,17,0.0
2017-08-20,Bournemouth,16.0,16,0.0
2017-08-21,Bournemouth,16.0,16,0.0
2017-08-26,Bournemouth,18.0,18,0.0
2017-08-27,Bournemouth,18.0,18,0.0
2017-09-09,Bournemouth,19.0,19,0.0
2017-09-10,Bournemouth,18.0,18,0.0
2017-09-11,Bournemouth,19.0,19,0.0
2017-09-15,Bournemouth,19.0,19,3.0
2017-09-16,Bournemouth,19.0,19,3.0
2017-09-17,Bournemouth,19.0,19,3.0
2017-09-23,Bournemouth,19.0,19,3.0
2017-09-24,Bournemouth,19.0,19,3.0
2017-09-25,Bournemouth,19.0,19,3.0
2017-09-30,Bournemouth,19.0,19,4.0
2017-10-01,Bournemouth,19.0,19,4.0
2017-10-14,Bournemouth,19.0,19,4.0
2017-10-15,Bournemouth,19.0,19,4.0
2017-10-16,Bournemouth,19.0,19,4.0
2017-10-20,Bournemouth,19.0,19,4.0
2017-10-21,Bournemouth,19.0,19,7.0
2017-10-22,Bournemouth,19.0,19,7.0
2017-10-28,Bournemouth,19.0,19,7.0
2017-10-29,Bournemouth,19.0,19,7.0
2017-10-30,Bournemouth,19.0,19,7.0
2017-11-04,Bournemouth,16.0,16,10.0
2017-11-05,Bournemouth,17.0,17,10.0
2017-11-18,Bournemouth,13.0,13,13.0
2017-11-19,Bournemouth,13.0,13,13.0
2017-11-20,Bournemouth,13.0,13,13.0
2017-11-24,Bournemouth,13.0,13,13.0
2017-11-25,Bournemouth,12.0,12,14.0
2017-11-26,Bournemouth,13.0,13,14.0
2017-11-28,Bournemouth,14.0,14,14.0
2017-11-29,Bournemouth,15.0,15,14.0
2017-12-02,Bournemouth,16.0,16,14.0
2017-12-03,Bournemouth,14.0,14,15.0
2017-12-09,Bournemouth,14.0,14,16.0
2017-12-10,Bournemouth,14.0,14,16.0
2017-12-12,Bournemouth,14.0,14,16.0
2017-12-13,Bournemouth,14.0,14,16.0
2017-12-16,Bournemouth,16.0,16,16.0
2017-12-17,Bournemouth,16.0,16,16.0
2017-12-18,Bournemouth,16.0,16,16.0
2017-12-22,Bournemouth,16.0,16,16.0
2017-12-23,Bournemouth,18.0,18,16.0
2017-12-26,Bournemouth,18.0,18,17.0
2017-12-27,Bournemouth,18.0,18,17.0
2017-12-28,Bournemouth,18.0,18,17.0
2017-12-30,Bournemouth,14.0,14,20.0
2017-12-31,Bournemouth,14.0,14,20.0
2018-01-01,Bournemouth,14.0,14,21.0
2018-01-02,Bournemouth,15.0,15,21.0
2018-01-03,Bournemouth,15.0,15,21.0
2018-01-04,Bournemouth,16.0,16,21.0
2018-01-13,Bournemouth,17.0,17,21.0
2018-01-14,Bournemouth,13.0,13,24.0
2018-01-15,Bournemouth,13.0,13,24.0
2018-01-20,Bournemouth,12.0,12,25.0
2018-01-21,Bournemouth,12.0,12,25.0
2018-01-22,Bournemouth,12.0,12,25.0
2018-01-30,Bournemouth,13.0,13,25.0
2018-01-31,Bournemouth,10.0,10,28.0
2018-02-03,Bournemouth,9.0,9,31.0
2018-02-04,Bournemouth,9.0,9,31.0
2018-02-05,Bournemouth,9.0,9,31.0
2018-02-10,Bournemouth,10.0,10,31.0
2018-02-11,Bournemouth,10.0,10,31.0
2018-02-12,Bournemouth,10.0,10,31.0
2018-02-24,Bournemouth,11.0,11,32.0
2018-02-25,Bournemouth,11.0,11,32.0
2018-03-01,Bournemouth,11.0,11,32.0
2018-03-03,Bournemouth,11.0,11,33.0
2018-03-04,Bournemouth,12.0,12,33.0
2018-03-05,Bournemouth,12.0,12,33.0
2018-03-10,Bournemouth,12.0,12,33.0
2018-03-11,Bournemouth,12.0,12,33.0
2018-03-12,Bournemouth,12.0,12,33.0
2018-03-17,Bournemouth,10.0,10,36.0
2018-03-31,Bournemouth,10.0,10,37.0
2018-04-01,Bournemouth,10.0,10,37.0
2018-04-07,Bournemouth,11.0,11,38.0
2018-04-08,Bournemouth,11.0,11,38.0
2018-04-14,Bournemouth,11.0,11,38.0
2018-04-15,Bournemouth,11.0,11,38.0
2018-04-16,Bournemouth,11.0,11,38.0
2018-04-17,Bournemouth,11.0,11,38.0
2018-04-18,Bournemouth,11.0,11,38.0
2018-04-19,Bournemouth,11.0,11,38.0
2018-04-21,Bournemouth,11.0,11,38.0
2018-04-22,Bournemouth,11.0,11,38.0
2018-04-23,Bournemouth,11.0,11,38.0
2018-04-28,Bournemouth,12.0,12,38.0
2018-04-29,Bournemouth,12.0,12,38.0
2018-04-30,Bournemouth,12.0,12,38.0
2018-05-04,Bournemouth,13.0,13,38.0
2018-05-05,Bournemouth,12.0,12,41.0
2018-05-06,Bournemouth,12.0,12,41.0
2018-05-08,Bournemouth,12.0,12,41.0
2018-05-09,Bournemouth,12.0,12,41.0
2018-05-10,Bournemouth,12.0,12,41.0
2018-05-13,Bournemouth,12.0,12,44.0
2017-08-11,Crystal Palace,2.0,6,0.0
2017-08-12,Crystal Palace,20.0,20,0.0
2017-08-13,Crystal Palace,19.0,19,0.0
2017-08-19,Crystal Palace,18.0,19,0.0
2017-08-20,Crystal Palace,18.0,19,0.0
2017-08-21,Crystal Palace,18.0,19,0.0
2017-08-26,Crystal Palace,19.0,19,0.0
2017-08-27,Crystal Palace,19.0,19,0.0
2017-09-09,Crystal Palace,18.0,18,0.0
2017-09-10,Crystal Palace,19.0,19,0.0
2017-09-11,Crystal Palace,20.0,20,0.0
2017-09-15,Crystal Palace,20.0,20,0.0
2017-09-16,Crystal Palace,20.0,20,0.0
2017-09-17,Crystal Palace,20.0,20,0.0
2017-09-23,Crystal Palace,20.0,20,0.0
2017-09-24,Crystal Palace,20.0,20,0.0
2017-09-25,Crystal Palace,20.0,20,0.0
2017-09-30,Crystal Palace,20.0,20,0.0
2017-10-01,Crystal Palace,20.0,20,0.0
2017-10-14,Crystal Palace,20.0,20,3.0
2017-10-15,Crystal Palace,20.0,20,3.0
2017-10-16,Crystal Palace,20.0,20,3.0
2017-10-20,Crystal Palace,20.0,20,3.0
2017-10-21,Crystal Palace,20.0,20,3.0
2017-10-22,Crystal Palace,20.0,20,3.0
2017-10-28,Crystal Palace,20.0,20,4.0
2017-10-29,Crystal Palace,20.0,20,4.0
2017-10-30,Crystal Palace,20.0,20,4.0
2017-11-04,Crystal Palace,20.0,20,4.0
2017-11-05,Crystal Palace,20.0,20,4.0
2017-11-18,Crystal Palace,20.0,20,5.0
2017-11-19,Crystal Palace,20.0,20,5.0
2017-11-20,Crystal Palace,20.0,20,5.0
2017-11-24,Crystal Palace,20.0,20,5.0
2017-11-25,Crystal Palace,20.0,20,8.0
2017-11-26,Crystal Palace,20.0,20,8.0
2017-11-28,Crystal Palace,20.0,20,9.0
2017-11-29,Crystal Palace,20.0,20,9.0
2017-12-02,Crystal Palace,18.0,18,10.0
2017-12-03,Crystal Palace,18.0,18,10.0
2017-12-09,Crystal Palace,20.0,20,11.0
2017-12-10,Crystal Palace,20.0,20,11.0
2017-12-12,Crystal Palace,17.0,17,14.0
2017-12-13,Crystal Palace,18.0,18,14.0
2017-12-16,Crystal Palace,14.0,14,17.0
2017-12-17,Crystal Palace,14.0,14,17.0
2017-12-18,Crystal Palace,14.0,14,17.0
2017-12-22,Crystal Palace,14.0,14,17.0
2017-12-23,Crystal Palace,16.0,16,18.0
2017-12-26,Crystal Palace,16.0,16,18.0
2017-12-27,Crystal Palace,16.0,16,18.0
2017-12-28,Crystal Palace,16.0,16,18.0
2017-12-30,Crystal Palace,17.0,17,18.0
2017-12-31,Crystal Palace,17.0,17,19.0
2018-01-01,Crystal Palace,17.0,17,19.0
2018-01-02,Crystal Palace,14.0,14,22.0
2018-01-03,Crystal Palace,14.0,14,22.0
2018-01-04,Crystal Palace,14.0,14,22.0
2018-01-13,Crystal Palace,12.0,12,25.0
2018-01-14,Crystal Palace,12.0,12,25.0
2018-01-15,Crystal Palace,12.0,12,25.0
2018-01-20,Crystal Palace,13.0,13,25.0
2018-01-21,Crystal Palace,13.0,13,25.0
2018-01-22,Crystal Palace,13.0,13,25.0
2018-01-30,Crystal Palace,12.0,12,26.0
2018-01-31,Crystal Palace,13.0,13,26.0
2018-02-03,Crystal Palace,15.0,15,26.0
2018-02-04,Crystal Palace,14.0,14,27.0
2018-02-05,Crystal Palace,14.0,14,27.0
2018-02-10,Crystal Palace,14.0,14,27.0
2018-02-11,Crystal Palace,15.0,15,27.0
2018-02-12,Crystal Palace,15.0,15,27.0
2018-02-24,Crystal Palace,17.0,17,27.0
2018-02-25,Crystal Palace,17.0,17,27.0
2018-03-01,Crystal Palace,17.0,17,27.0
2018-03-03,Crystal Palace,18.0,18,27.0
2018-03-04,Crystal Palace,18.0,18,27.0
2018-03-05,Crystal Palace,18.0,18,27.0
2018-03-10,Crystal Palace,18.0,18,27.0
2018-03-11,Crystal Palace,18.0,18,27.0
2018-03-12,Crystal Palace,18.0,18,27.0
2018-03-17,Crystal Palace,16.0,16,30.0
2018-03-31,Crystal Palace,17.0,17,30.0
2018-04-01,Crystal Palace,17.0,17,30.0
2018-04-07,Crystal Palace,17.0,17,31.0
2018-04-08,Crystal Palace,17.0,17,31.0
2018-04-14,Crystal Palace,16.0,16,34.0
2018-04-15,Crystal Palace,16.0,16,34.0
2018-04-16,Crystal Palace,16.0,16,34.0
2018-04-17,Crystal Palace,16.0,16,34.0
2018-04-18,Crystal Palace,16.0,16,34.0
2018-04-19,Crystal Palace,16.0,16,34.0
2018-04-21,Crystal Palace,15.0,15,35.0
2018-04-22,Crystal Palace,14.0,14,35.0
2018-04-23,Crystal Palace,14.0,14,35.0
2018-04-28,Crystal Palace,11.0,11,38.0
2018-04-29,Crystal Palace,11.0,11,38.0
2018-04-30,Crystal Palace,11.0,11,38.0
2018-05-04,Crystal Palace,12.0,12,38.0
2018-05-05,Crystal Palace,11.0,11,41.0
2018-05-06,Crystal Palace,11.0,11,41.0
2018-05-08,Crystal Palace,11.0,11,41.0
2018-05-09,Crystal Palace,11.0,11,41.0
2018-05-10,Crystal Palace,11.0,11,41.0
2018-05-13,Crystal Palace,11.0,11,44.0
2017-08-11,Newcastle,2.0,12,0.0
2017-08-12,Newcastle,11.0,12,0.0
2017-08-13,Newcastle,17.0,18,0.0
2017-08-19,Newcastle,16.0,16,0.0
2017-08-20,Newcastle,16.0,17,0.0
2017-08-21,Newcastle,16.0,17,0.0
2017-08-26,Newcastle,13.0,14,3.0
2017-08-27,Newcastle,14.0,14,3.0
2017-09-09,Newcastle,16.0,16,3.0
2017-09-10,Newcastle,10.0,10,6.0
2017-09-11,Newcastle,10.0,10,6.0
2017-09-15,Newcastle,10.0,10,6.0
2017-09-16,Newcastle,4.0,4,9.0
2017-09-17,Newcastle,4.0,4,9.0
2017-09-23,Newcastle,7.0,7,9.0
2017-09-24,Newcastle,8.0,9,9.0
2017-09-25,Newcastle,9.0,10,9.0
2017-09-30,Newcastle,8.0,9,9.0
2017-10-01,Newcastle,9.0,9,10.0
2017-10-14,Newcastle,9.0,9,10.0
2017-10-15,Newcastle,9.0,9,11.0
2017-10-16,Newcastle,9.0,9,11.0
2017-10-20,Newcastle,9.0,9,11.0
2017-10-21,Newcastle,6.0,6,14.0
2017-10-22,Newcastle,7.0,7,14.0
2017-10-28,Newcastle,8.0,8,14.0
2017-10-29,Newcastle,8.0,8,14.0
2017-10-30,Newcastle,9.0,9,14.0
2017-11-04,Newcastle,11.0,11,14.0
2017-11-05,Newcastle,11.0,11,14.0
2017-11-18,Newcastle,11.0,11,14.0
2017-11-19,Newcastle,11.0,11,14.0
2017-11-20,Newcastle,11.0,11,14.0
2017-11-24,Newcastle,12.0,12,14.0
2017-11-25,Newcastle,13.0,13,14.0
2017-11-26,Newcastle,14.0,14,14.0
2017-11-28,Newcastle,12.0,12,15.0
2017-11-29,Newcastle,12.0,12,15.0
2017-12-02,Newcastle,14.0,14,15.0
2017-12-03,Newcastle,15.0,15,15.0
2017-12-09,Newcastle,16.0,16,15.0
2017-12-10,Newcastle,16.0,16,15.0
2017-12-12,Newcastle,16.0,16,15.0
2017-12-13,Newcastle,16.0,16,15.0
2017-12-16,Newcastle,18.0,18,15.0
2017-12-17,Newcastle,18.0,18,15.0
2017-12-18,Newcastle,18.0,18,15.0
2017-12-22,Newcastle,18.0,18,15.0
2017-12-23,Newcastle,15.0,15,18.0
2017-12-26,Newcastle,15.0,15,18.0
2017-12-27,Newcastle,15.0,15,18.0
2017-12-28,Newcastle,15.0,15,18.0
2017-12-30,Newcastle,16.0,16,19.0
2017-12-31,Newcastle,16.0,16,19.0
2018-01-01,Newcastle,13.0,13,22.0
2018-01-02,Newcastle,13.0,13,22.0
2018-01-03,Newcastle,13.0,13,22.0
2018-01-04,Newcastle,13.0,13,22.0
2018-01-13,Newcastle,14.0,14,23.0
2018-01-14,Newcastle,15.0,15,23.0
2018-01-15,Newcastle,15.0,15,23.0
2018-01-20,Newcastle,15.0,15,23.0
2018-01-21,Newcastle,15.0,15,23.0
2018-01-22,Newcastle,15.0,15,23.0
2018-01-30,Newcastle,15.0,15,23.0
2018-01-31,Newcastle,14.0,14,24.0
2018-02-03,Newcastle,16.0,16,24.0
2018-02-04,Newcastle,16.0,16,25.0
2018-02-05,Newcastle,16.0,16,25.0
2018-02-10,Newcastle,17.0,17,25.0
2018-02-11,Newcastle,13.0,13,28.0
2018-02-12,Newcastle,13.0,13,28.0
2018-02-24,Newcastle,15.0,15,29.0
2018-02-25,Newcastle,15.0,15,29.0
2018-03-01,Newcastle,15.0,15,29.0
2018-03-03,Newcastle,16.0,16,29.0
2018-03-04,Newcastle,16.0,16,29.0
2018-03-05,Newcastle,16.0,16,29.0
2018-03-10,Newcastle,13.0,13,32.0
2018-03-11,Newcastle,13.0,13,32.0
2018-03-12,Newcastle,13.0,13,32.0
2018-03-17,Newcastle,13.0,13,32.0
2018-03-31,Newcastle,12.0,12,35.0
2018-04-01,Newcastle,12.0,12,35.0
2018-04-07,Newcastle,10.0,10,38.0
2018-04-08,Newcastle,10.0,10,38.0
2018-04-14,Newcastle,10.0,10,38.0
2018-04-15,Newcastle,10.0,10,41.0
2018-04-16,Newcastle,10.0,10,41.0
2018-04-17,Newcastle,10.0,10,41.0
2018-04-18,Newcastle,10.0,10,41.0
2018-04-19,Newcastle,10.0,10,41.0
2018-04-21,Newcastle,10.0,10,41.0
2018-04-22,Newcastle,10.0,10,41.0
2018-04-23,Newcastle,10.0,10,41.0
2018-04-28,Newcastle,10.0,10,41.0
2018-04-29,Newcastle,10.0,10,41.0
2018-04-30,Newcastle,10.0,10,41.0
2018-05-04,Newcastle,10.0,10,41.0
2018-05-05,Newcastle,10.0,10,41.0
2018-05-06,Newcastle,10.0,10,41.0
2018-05-08,Newcastle,10.0,10,41.0
2018-05-09,Newcastle,10.0,10,41.0
2018-05-10,Newcastle,10.0,10,41.0
2018-05-13,Newcastle,10.0,10,44.0
2017-08-11,Leicester,20.0,20,0.0
2017-08-12,Leicester,15.0,15,0.0
2017-08-13,Leicester,13.0,13,0.0
2017-08-19,Leicester,9.0,9,3.0
2017-08-20,Leicester,8.0,8,3.0
2017-08-21,Leicester,9.0,9,3.0
2017-08-26,Leicester,16.0,16,3.0
2017-08-27,Leicester,15.0,15,3.0
2017-09-09,Leicester,17.0,17,3.0
2017-09-10,Leicester,17.0,17,3.0
2017-09-11,Leicester,17.0,17,3.0
2017-09-15,Leicester,17.0,17,3.0
2017-09-16,Leicester,15.0,15,4.0
2017-09-17,Leicester,15.0,15,4.0
2017-09-23,Leicester,16.0,16,4.0
2017-09-24,Leicester,17.0,17,4.0
2017-09-25,Leicester,17.0,17,4.0
2017-09-30,Leicester,17.0,17,5.0
2017-10-01,Leicester,17.0,17,5.0
2017-10-14,Leicester,18.0,18,5.0
2017-10-15,Leicester,18.0,18,5.0
2017-10-16,Leicester,18.0,18,6.0
2017-10-20,Leicester,18.0,18,6.0
2017-10-21,Leicester,14.0,14,9.0
2017-10-22,Leicester,14.0,14,9.0
2017-10-28,Leicester,15.0,15,9.0
2017-10-29,Leicester,11.0,11,12.0
2017-10-30,Leicester,11.0,11,12.0
2017-11-04,Leicester,12.0,12,13.0
2017-11-05,Leicester,12.0,12,13.0
2017-11-18,Leicester,12.0,12,13.0
2017-11-19,Leicester,12.0,12,13.0
2017-11-20,Leicester,12.0,12,13.0
2017-11-24,Leicester,11.0,11,14.0
2017-11-25,Leicester,11.0,11,14.0
2017-11-26,Leicester,12.0,12,14.0
2017-11-28,Leicester,9.0,9,17.0
2017-11-29,Leicester,9.0,9,17.0
2017-12-02,Leicester,9.0,9,20.0
2017-12-03,Leicester,9.0,9,20.0
2017-12-09,Leicester,8.0,8,23.0
2017-12-10,Leicester,8.0,8,23.0
2017-12-12,Leicester,8.0,8,23.0
2017-12-13,Leicester,8.0,8,26.0
2017-12-16,Leicester,8.0,8,26.0
2017-12-17,Leicester,8.0,8,26.0
2017-12-18,Leicester,8.0,8,26.0
2017-12-22,Leicester,8.0,8,26.0
2017-12-23,Leicester,8.0,8,27.0
2017-12-26,Leicester,8.0,8,27.0
2017-12-27,Leicester,8.0,8,27.0
2017-12-28,Leicester,8.0,8,27.0
2017-12-30,Leicester,8.0,8,27.0
2017-12-31,Leicester,8.0,8,27.0
2018-01-01,Leicester,8.0,8,30.0
2018-01-02,Leicester,8.0,8,30.0
2018-01-03,Leicester,8.0,8,30.0
2018-01-04,Leicester,8.0,8,30.0
2018-01-13,Leicester,8.0,8,31.0
2018-01-14,Leicester,8.0,8,31.0
2018-01-15,Leicester,8.0,8,31.0
2018-01-20,Leicester,7.0,7,34.0
2018-01-21,Leicester,7.0,7,34.0
2018-01-22,Leicester,7.0,7,34.0
2018-01-30,Leicester,7.0,7,34.0
2018-01-31,Leicester,8.0,8,34.0
2018-02-03,Leicester,8.0,8,35.0
2018-02-04,Leicester,8.0,8,35.0
2018-02-05,Leicester,8.0,8,35.0
2018-02-10,Leicester,8.0,8,35.0
2018-02-11,Leicester,8.0,8,35.0
2018-02-12,Leicester,8.0,8,35.0
2018-02-24,Leicester,8.0,8,36.0
2018-02-25,Leicester,8.0,8,36.0
2018-03-01,Leicester,8.0,8,36.0
2018-03-03,Leicester,8.0,8,37.0
2018-03-04,Leicester,8.0,8,37.0
2018-03-05,Leicester,8.0,8,37.0
2018-03-10,Leicester,8.0,8,40.0
2018-03-11,Leicester,8.0,8,40.0
2018-03-12,Leicester,8.0,8,40.0
