date,team,player,value,player_team,cum_sum,pk
2021-08-28,Norwich City,Teemu Pukki,1,teemupukki_norwichcity,1.0,1.0
2021-08-29,Tottenham,Son Heung-min,1,sonheungmin_tottenham,2.0,0.0
2021-09-11,Manchester City,Bernardo Silva,1,bernardosilva_manchestercity,1.0,0.0
2021-09-11,Manchester Utd,Bruno Fernandes,1,brunofernandes_manchesterutd,4.0,0.0
2021-09-11,Manchester Utd,Cristiano Ronaldo,2,cristianoronaldo_manchesterutd,2.0,0.0
2021-09-11,Brighton,Leandro Trossard,1,leandrotrossard_brighton,1.0,0.0
2021-09-11,Chelsea,Romelu Lukaku,2,romelulukaku_chelsea,3.0,0.0
2021-09-11,Crystal Palace,Wilfried Zaha,1,wilfriedzaha_crystalpalace,1.0,1.0
2021-09-12,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,3.0,1.0
2021-09-12,Liverpool,Sadio Mane,1,sadiomane_liverpool,2.0,0.0
2021-09-17,Leeds United,Raphinha,1,raphinha_leedsunited,2.0,0.0
2021-09-18,Watford,Emmanuel Dennis,1,emmanueldennis_watford,2.0,0.0
2021-09-18,Brentford,Ivan Toney,1,ivantoney_brentford,2.0,1.0
2021-09-18,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,4.0,1.0
2021-09-18,Liverpool,Sadio Mane,1,sadiomane_liverpool,3.0,0.0
2021-09-18,Norwich City,Teemu Pukki,1,teemupukki_norwichcity,2.0,1.0
2021-09-19,Manchester Utd,Cristiano Ronaldo,1,cristianoronaldo_manchesterutd,3.0,0.0
2021-09-19,Leicester City,Jamie Vardy,1,jamievardy_leicestercity,3.0,0.0
2021-09-19,Brighton,Neal Maupay,1,nealmaupay_brighton,3.0,1.0
2021-09-19,West Ham,Said Benrahma,1,saidbenrahma_westham,3.0,0.0
2021-09-25,Liverpool,Diogo Jota,1,diogojota_liverpool,3.0,0.0
2021-09-25,Manchester City,Gabriel Jesus,1,gabrieljesus_manchestercity,2.0,0.0
2021-09-25,Leicester City,Jamie Vardy,2,jamievardy_leicestercity,5.0,0.0
2021-09-25,West Ham,Michail Antonio,1,michailantonio_westham,5.0,0.0
2021-09-25,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,5.0,1.0
2021-09-25,Leeds United,Raphinha,1,raphinha_leedsunited,3.0,0.0
2021-09-26,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,1.0,0.0
2021-09-26,Arsenal,Emile Smith Rowe,1,emilesmithrowe_arsenal,1.0,0.0
2021-09-26,Tottenham,Son Heung-min,1,sonheungmin_tottenham,3.0,0.0
2021-09-27,Brighton,Neal Maupay,1,nealmaupay_brighton,4.0,1.0
2021-09-27,Crystal Palace,Wilfried Zaha,1,wilfriedzaha_crystalpalace,2.0,2.0
2021-10-02,Southampton,James Ward-Prowse,1,jameswardprowse_southampton,2.0,2.0
2021-10-03,Leicester City,Jamie Vardy,1,jamievardy_leicestercity,6.0,0.0
2021-10-03,West Ham,Jarrod Bowen,1,jarrodbowen_westham,1.0,0.0
2021-10-03,Manchester City,Kevin De Bruyne,1,kevindebruyne_manchestercity,1.0,0.0
2021-10-03,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,6.0,1.0
2021-10-03,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,1.0,0.0
2021-10-03,Manchester City,Phil Foden,1,philfoden_manchestercity,1.0,0.0
2021-10-03,Liverpool,Sadio Mane,1,sadiomane_liverpool,4.0,0.0
2021-10-16,Manchester City,Bernardo Silva,1,bernardosilva_manchestercity,2.0,0.0
2021-10-16,Leicester City,Jamie Vardy,1,jamievardy_leicestercity,7.0,0.0
2021-10-16,Manchester City,Kevin De Bruyne,1,kevindebruyne_manchestercity,2.0,0.0
2021-10-16,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,7.0,1.0
2021-10-16,Liverpool,Sadio Mane,1,sadiomane_liverpool,5.0,0.0
2021-10-17,Tottenham,Harry Kane,1,harrykane_tottenham,1.0,0.0
2021-10-17,Tottenham,Son Heung-min,1,sonheungmin_tottenham,4.0,0.0
2021-10-22,Arsenal,Emile Smith Rowe,1,emilesmithrowe_arsenal,2.0,0.0
2021-10-23,Manchester City,Ilkay Gundogan,1,ilkaygundogan_manchestercity,2.0,0.0
2021-10-23,Chelsea,Mason Mount,3,masonmount_chelsea,3.0,1.0
2021-10-23,Manchester City,Phil Foden,2,philfoden_manchestercity,3.0,0.0
2021-10-23,Manchester City,Riyad Mahrez,1,riyadmahrez_manchestercity,2.0,0.0
2021-10-24,Liverpool,Diogo Jota,1,diogojota_liverpool,4.0,0.0
2021-10-24,Leicester City,James Maddison,1,jamesmaddison_leicestercity,1.0,0.0
2021-10-24,West Ham,Michail Antonio,1,michailantonio_westham,6.0,0.0
2021-10-24,Liverpool,Mohamed Salah,3,mohamedsalah_liverpool,10.0,1.0
2021-10-30,Crystal Palace,Conor Gallagher,1,conorgallagher_crystalpalace,3.0,0.0
2021-10-30,Manchester Utd,Cristiano Ronaldo,1,cristianoronaldo_manchesterutd,4.0,0.0
2021-10-30,Arsenal,Emile Smith Rowe,1,emilesmithrowe_arsenal,3.0,0.0
2021-10-30,Brighton,Leandro Trossard,1,leandrotrossard_brighton,2.0,0.0
2021-10-30,Liverpool,Sadio Mane,1,sadiomane_liverpool,6.0,0.0
2021-10-30,Crystal Palace,Wilfried Zaha,1,wilfriedzaha_crystalpalace,3.0,2.0
2021-10-31,West Ham,Jarrod Bowen,1,jarrodbowen_westham,2.0,0.0
2021-10-31,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,2.0,0.0
2021-10-31,Leeds United,Raphinha,1,raphinha_leedsunited,4.0,0.0
2021-11-06,Manchester City,Bernardo Silva,1,bernardosilva_manchestercity,3.0,0.0
2021-11-06,Crystal Palace,Conor Gallagher,1,conorgallagher_crystalpalace,4.0,0.0
2021-11-06,Chelsea,Kai Havertz,1,kaihavertz_chelsea,2.0,0.0
2021-11-06,Brighton,Leandro Trossard,1,leandrotrossard_brighton,3.0,1.0
2021-11-06,Norwich City,Teemu Pukki,1,teemupukki_norwichcity,3.0,2.0
2021-11-06,Crystal Palace,Wilfried Zaha,1,wilfriedzaha_crystalpalace,4.0,2.0
2021-11-07,Arsenal,Emile Smith Rowe,1,emilesmithrowe_arsenal,4.0,0.0
2021-11-07,Leeds United,Raphinha,1,raphinha_leedsunited,5.0,0.0
2021-11-20,Liverpool,Diogo Jota,1,diogojota_liverpool,5.0,0.0
2021-11-20,Watford,Emmanuel Dennis,1,emmanueldennis_watford,3.0,0.0
2021-11-20,Brentford,Ivan Toney,1,ivantoney_brentford,3.0,1.0
2021-11-20,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,11.0,1.0
2021-11-20,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,3.0,0.0
2021-11-20,Liverpool,Sadio Mane,1,sadiomane_liverpool,7.0,0.0
2021-11-20,Norwich City,Teemu Pukki,1,teemupukki_norwichcity,4.0,2.0
2021-11-21,Manchester City,Bernardo Silva,1,bernardosilva_manchestercity,4.0,0.0
2021-11-21,Manchester City,Raheem Sterling,1,raheemsterling_manchestercity,2.0,0.0
2021-11-27,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,2.0,0.0
2021-11-27,Liverpool,Diogo Jota,2,diogojota_liverpool,7.0,0.0
2021-11-28,Watford,Emmanuel Dennis,1,emmanueldennis_watford,4.0,0.0
2021-11-28,Manchester City,Ilkay Gundogan,1,ilkaygundogan_manchestercity,3.0,0.0
2021-11-28,Brentford,Ivan Toney,1,ivantoney_brentford,4.0,2.0
2021-11-28,Leicester City,James Maddison,1,jamesmaddison_leicestercity,2.0,0.0
2021-11-28,Leicester City,Jamie Vardy,2,jamievardy_leicestercity,9.0,0.0
2021-11-30,Leeds United,Raphinha,1,raphinha_leedsunited,6.0,1.0
2021-11-30,Norwich City,Teemu Pukki,1,teemupukki_norwichcity,5.0,2.0
2021-12-01,Manchester City,Bernardo Silva,1,bernardosilva_manchestercity,5.0,0.0
2021-12-01,Liverpool,Diogo Jota,1,diogojota_liverpool,8.0,0.0
2021-12-01,Watford,Emmanuel Dennis,1,emmanueldennis_watford,5.0,0.0
2021-12-01,Leicester City,James Maddison,1,jamesmaddison_leicestercity,3.0,0.0
2021-12-01,Chelsea,Mason Mount,1,masonmount_chelsea,4.0,1.0
2021-12-01,Liverpool,Mohamed Salah,2,mohamedsalah_liverpool,13.0,1.0
2021-12-01,Brighton,Neal Maupay,1,nealmaupay_brighton,5.0,1.0
2021-12-01,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,4.0,0.0
2021-12-02,Manchester Utd,Bruno Fernandes,1,brunofernandes_manchesterutd,5.0,0.0
2021-12-02,Manchester Utd,Cristiano Ronaldo,2,cristianoronaldo_manchesterutd,6.0,1.0
2021-12-02,Arsenal,Emile Smith Rowe,1,emilesmithrowe_arsenal,5.0,0.0
2021-12-02,Tottenham,Son Heung-min,1,sonheungmin_tottenham,5.0,0.0
2021-12-04,Manchester City,Bernardo Silva,2,bernardosilva_manchestercity,7.0,0.0
2021-12-04,West Ham,Jarrod Bowen,1,jarrodbowen_westham,3.0,0.0
2021-12-04,Chelsea,Mason Mount,1,masonmount_chelsea,5.0,1.0
2021-12-04,Brighton,Neal Maupay,1,nealmaupay_brighton,6.0,1.0
2021-12-04,Manchester City,Raheem Sterling,1,raheemsterling_manchestercity,3.0,0.0
2021-12-05,Tottenham,Son Heung-min,1,sonheungmin_tottenham,6.0,0.0
2021-12-06,Everton,Richarlison,1,richarlison_everton,2.0,0.0
2021-12-10,Watford,Emmanuel Dennis,1,emmanueldennis_watford,6.0,0.0
2021-12-11,Manchester Utd,Cristiano Ronaldo,1,cristianoronaldo_manchesterutd,7.0,2.0
2021-12-11,Chelsea,Mason Mount,1,masonmount_chelsea,6.0,1.0
2021-12-11,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,14.0,2.0
2021-12-11,Manchester City,Raheem Sterling,1,raheemsterling_manchestercity,4.0,1.0
2021-12-11,Leeds United,Raphinha,1,raphinha_leedsunited,7.0,2.0
2021-12-12,Crystal Palace,Conor Gallagher,2,conorgallagher_crystalpalace,6.0,0.0
2021-12-12,Leicester City,James Maddison,1,jamesmaddison_leicestercity,4.0,0.0
2021-12-14,Manchester City,Kevin De Bruyne,2,kevindebruyne_manchestercity,4.0,0.0
2021-12-14,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,5.0,0.0
2021-12-14,Manchester City,Phil Foden,1,philfoden_manchestercity,4.0,0.0
2021-12-14,Manchester City,Riyad Mahrez,1,riyadmahrez_manchestercity,3.0,0.0
2021-12-15,Arsenal,Emile Smith Rowe,1,emilesmithrowe_arsenal,6.0,0.0
2021-12-15,Southampton,James Ward-Prowse,1,jameswardprowse_southampton,3.0,2.0
2021-12-15,Crystal Palace,Wilfried Zaha,1,wilfriedzaha_crystalpalace,5.0,2.0
2021-12-16,Liverpool,Diogo Jota,1,diogojota_liverpool,9.0,0.0
2021-12-16,Chelsea,Mason Mount,1,masonmount_chelsea,7.0,1.0
2021-12-16,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,15.0,2.0
2021-12-18,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,3.0,0.0
2021-12-18,Arsenal,Emile Smith Rowe,1,emilesmithrowe_arsenal,7.0,0.0
2021-12-18,Leeds United,Raphinha,1,raphinha_leedsunited,8.0,3.0
2021-12-19,Liverpool,Diogo Jota,1,diogojota_liverpool,10.0,0.0
2021-12-19,Tottenham,Harry Kane,1,harrykane_tottenham,2.0,0.0
2021-12-19,Manchester City,Raheem Sterling,1,raheemsterling_manchestercity,5.0,1.0
2021-12-19,Manchester City,Riyad Mahrez,1,riyadmahrez_manchestercity,4.0,0.0
2021-12-19,Tottenham,Son Heung-min,1,sonheungmin_tottenham,7.0,0.0
2021-12-26,Arsenal,Bukayo Saka,2,bukayosaka_arsenal,5.0,0.0
2021-12-26,Arsenal,Emile Smith Rowe,1,emilesmithrowe_arsenal,8.0,0.0
2021-12-26,Tottenham,Harry Kane,1,harrykane_tottenham,3.0,0.0
2021-12-26,Manchester City,Ilkay Gundogan,1,ilkaygundogan_manchestercity,4.0,0.0
2021-12-26,Leicester City,James Maddison,1,jamesmaddison_leicestercity,5.0,0.0
2021-12-26,Southampton,James Ward-Prowse,1,jameswardprowse_southampton,4.0,3.0
2021-12-26,Manchester City,Kevin De Bruyne,1,kevindebruyne_manchestercity,5.0,0.0
2021-12-26,Brighton,Leandro Trossard,1,leandrotrossard_brighton,4.0,1.0
2021-12-26,West Ham,Michail Antonio,1,michailantonio_westham,7.0,0.0
2021-12-26,Brighton,Neal Maupay,1,nealmaupay_brighton,7.0,1.0
2021-12-26,Manchester City,Raheem Sterling,2,raheemsterling_manchestercity,7.0,2.0
2021-12-26,Manchester City,Riyad Mahrez,1,riyadmahrez_manchestercity,5.0,1.0
2021-12-26,Chelsea,Romelu Lukaku,1,romelulukaku_chelsea,4.0,0.0
2021-12-26,West Ham,Said Benrahma,1,saidbenrahma_westham,4.0,0.0
2021-12-26,Tottenham,Son Heung-min,1,sonheungmin_tottenham,8.0,0.0
2021-12-28,Watford,Emmanuel Dennis,1,emmanueldennis_watford,7.0,0.0
2021-12-28,Tottenham,Harry Kane,1,harrykane_tottenham,4.0,1.0
2021-12-28,Southampton,James Ward-Prowse,1,jameswardprowse_southampton,5.0,3.0
2021-12-28,West Ham,Said Benrahma,1,saidbenrahma_westham,5.0,0.0
2021-12-29,Manchester City,Phil Foden,1,philfoden_manchestercity,5.0,0.0
2021-12-29,Chelsea,Romelu Lukaku,1,romelulukaku_chelsea,5.0,0.0
2021-12-30,Manchester Utd,Cristiano Ronaldo,1,cristianoronaldo_manchesterutd,8.0,2.0
2022-01-01,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,6.0,0.0
2022-01-01,West Ham,Michail Antonio,1,michailantonio_westham,8.0,0.0
2022-01-01,Manchester City,Riyad Mahrez,1,riyadmahrez_manchestercity,6.0,2.0
2022-01-02,Leeds United,Jack Harrison,1,jackharrison_leedsunited,1.0,0.0
2022-01-02,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,16.0,2.0
2022-01-02,Liverpool,Sadio Mane,1,sadiomane_liverpool,8.0,0.0
2022-01-12,West Ham,Jarrod Bowen,2,jarrodbowen_westham,5.0,0.0
2022-01-14,Crystal Palace,Conor Gallagher,1,conorgallagher_crystalpalace,7.0,0.0
2022-01-15,Manchester Utd,Bruno Fernandes,2,brunofernandes_manchesterutd,7.0,0.0
2022-01-15,Southampton,James Ward-Prowse,1,jameswardprowse_southampton,6.0,3.0
2022-01-15,Manchester City,Kevin De Bruyne,1,kevindebruyne_manchestercity,6.0,0.0
2022-01-15,Everton,Richarlison,1,richarlison_everton,3.0,0.0
2022-01-16,Leeds United,Jack Harrison,3,jackharrison_leedsunited,4.0,0.0
2022-01-16,West Ham,Jarrod Bowen,1,jarrodbowen_westham,6.0,0.0
2022-01-19,Tottenham,Harry Kane,1,harrykane_tottenham,5.0,1.0
2022-01-19,Brentford,Ivan Toney,1,ivantoney_brentford,5.0,2.0
2022-01-19,Leicester City,James Maddison,1,jamesmaddison_leicestercity,6.0,0.0
2022-01-22,Brentford,Ivan Toney,1,ivantoney_brentford,6.0,2.0
2022-02-08,West Ham,Jarrod Bowen,1,jarrodbowen_westham,7.0,0.0
2022-02-09,Manchester City,Kevin De Bruyne,1,kevindebruyne_manchestercity,7.0,0.0
2022-02-09,Manchester City,Riyad Mahrez,1,riyadmahrez_manchestercity,7.0,3.0
2022-02-09,Tottenham,Son Heung-min,1,sonheungmin_tottenham,9.0,0.0
2022-02-09,Norwich City,Teemu Pukki,1,teemupukki_norwichcity,6.0,2.0
2022-02-09,Crystal Palace,Wilfried Zaha,1,wilfriedzaha_crystalpalace,6.0,2.0
2022-02-10,Liverpool,Diogo Jota,2,diogojota_liverpool,12.0,0.0
2022-02-12,Brighton,Neal Maupay,1,nealmaupay_brighton,8.0,1.0
2022-02-12,Manchester City,Phil Foden,1,philfoden_manchestercity,6.0,0.0
2022-02-12,Manchester City,Raheem Sterling,3,raheemsterling_manchestercity,10.0,2.0
2022-02-13,West Ham,Jarrod Bowen,1,jarrodbowen_westham,8.0,0.0
2022-02-15,Manchester Utd,Bruno Fernandes,1,brunofernandes_manchesterutd,8.0,0.0
2022-02-15,Manchester Utd,Cristiano Ronaldo,1,cristianoronaldo_manchesterutd,9.0,2.0
2022-02-19,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,7.0,0.0
2022-02-19,Arsenal,Emile Smith Rowe,1,emilesmithrowe_arsenal,9.0,0.0
2022-02-19,Watford,Emmanuel Dennis,1,emmanueldennis_watford,8.0,0.0
2022-02-19,Tottenham,Harry Kane,2,harrykane_tottenham,7.0,1.0
2022-02-19,Manchester City,Ilkay Gundogan,1,ilkaygundogan_manchestercity,5.0,0.0
2022-02-19,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,17.0,2.0
2022-02-19,Manchester City,Riyad Mahrez,1,riyadmahrez_manchestercity,8.0,4.0
2022-02-19,Liverpool,Sadio Mane,1,sadiomane_liverpool,9.0,0.0
2022-02-20,Manchester Utd,Bruno Fernandes,1,brunofernandes_manchesterutd,9.0,0.0
2022-02-20,Leeds United,Raphinha,1,raphinha_leedsunited,9.0,3.0
2022-02-23,Crystal Palace,Conor Gallagher,1,conorgallagher_crystalpalace,8.0,0.0
2022-02-23,Liverpool,Mohamed Salah,2,mohamedsalah_liverpool,19.0,4.0
2022-02-23,Liverpool,Sadio Mane,2,sadiomane_liverpool,11.0,0.0
2022-02-23,Crystal Palace,Wilfried Zaha,2,wilfriedzaha_crystalpalace,8.0,2.0
2022-02-26,Tottenham,Harry Kane,1,harrykane_tottenham,8.0,1.0
2022-02-26,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,6.0,0.0
2022-02-26,Manchester City,Phil Foden,1,philfoden_manchestercity,7.0,0.0
2022-02-26,Tottenham,Son Heung-min,1,sonheungmin_tottenham,10.0,0.0
2022-03-01,Leicester City,James Maddison,1,jamesmaddison_leicestercity,7.0,0.0
2022-03-01,Leicester City,Jamie Vardy,1,jamievardy_leicestercity,10.0,0.0
2022-03-05,Brentford,Ivan Toney,3,ivantoney_brentford,9.0,4.0
2022-03-05,Chelsea,Kai Havertz,2,kaihavertz_chelsea,4.0,0.0
2022-03-05,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,7.0,0.0
2022-03-05,Liverpool,Sadio Mane,1,sadiomane_liverpool,12.0,0.0
2022-03-05,Norwich City,Teemu Pukki,1,teemupukki_norwichcity,7.0,2.0
2022-03-05,Crystal Palace,Wilfried Zaha,1,wilfriedzaha_crystalpalace,9.0,3.0
2022-03-06,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,8.0,0.0
2022-03-06,Manchester City,Kevin De Bruyne,2,kevindebruyne_manchestercity,9.0,0.0
2022-03-06,Manchester City,Riyad Mahrez,2,riyadmahrez_manchestercity,10.0,4.0
2022-03-07,Tottenham,Harry Kane,2,harrykane_tottenham,10.0,1.0
2022-03-07,Tottenham,Son Heung-min,1,sonheungmin_tottenham,11.0,0.0
2022-03-10,Chelsea,Kai Havertz,1,kaihavertz_chelsea,5.0,0.0
2022-03-10,Chelsea,Mason Mount,1,masonmount_chelsea,8.0,1.0
2022-03-10,Norwich City,Teemu Pukki,1,teemupukki_norwichcity,8.0,3.0
2022-03-12,Manchester Utd,Cristiano Ronaldo,3,cristianoronaldo_manchesterutd,12.0,2.0
2022-03-12,Tottenham,Harry Kane,1,harrykane_tottenham,11.0,2.0
2022-03-12,Brentford,Ivan Toney,2,ivantoney_brentford,11.0,5.0
2022-03-12,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,20.0,5.0
2022-03-13,Chelsea,Kai Havertz,1,kaihavertz_chelsea,6.0,0.0
2022-03-16,Liverpool,Diogo Jota,1,diogojota_liverpool,13.0,0.0
2022-03-16,Tottenham,Harry Kane,1,harrykane_tottenham,12.0,2.0
2022-03-18,Leeds United,Jack Harrison,1,jackharrison_leedsunited,5.0,0.0
2022-03-19,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,9.0,0.0
2022-03-20,Leicester City,James Maddison,1,jamesmaddison_leicestercity,8.0,0.0
2022-03-20,West Ham,Said Benrahma,1,saidbenrahma_westham,6.0,0.0
2022-03-20,Tottenham,Son Heung-min,2,sonheungmin_tottenham,13.0,0.0
2022-04-02,Liverpool,Diogo Jota,1,diogojota_liverpool,14.0,0.0
2022-04-02,Manchester City,Ilkay Gundogan,1,ilkaygundogan_manchestercity,6.0,0.0
2022-04-02,Leeds United,Jack Harrison,1,jackharrison_leedsunited,6.0,0.0
2022-04-02,Southampton,James Ward-Prowse,1,jameswardprowse_southampton,7.0,3.0
2022-04-02,Manchester City,Kevin De Bruyne,1,kevindebruyne_manchestercity,10.0,0.0
2022-04-02,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,8.0,1.0
2022-04-03,West Ham,Jarrod Bowen,1,jarrodbowen_westham,9.0,0.0
2022-04-03,Tottenham,Son Heung-min,1,sonheungmin_tottenham,14.0,0.0
2022-04-04,Crystal Palace,Wilfried Zaha,1,wilfriedzaha_crystalpalace,10.0,4.0
2022-04-06,Everton,Richarlison,2,richarlison_everton,5.0,2.0
2022-04-09,Leeds United,Jack Harrison,1,jackharrison_leedsunited,7.0,0.0
2022-04-09,Chelsea,Kai Havertz,1,kaihavertz_chelsea,7.0,0.0
2022-04-09,Brighton,Leandro Trossard,1,leandrotrossard_brighton,5.0,1.0
2022-04-09,Chelsea,Mason Mount,2,masonmount_chelsea,10.0,1.0
2022-04-09,Leeds United,Raphinha,1,raphinha_leedsunited,10.0,3.0
2022-04-09,Tottenham,Son Heung-min,3,sonheungmin_tottenham,17.0,0.0
2022-04-10,Liverpool,Diogo Jota,1,diogojota_liverpool,15.0,0.0
2022-04-10,Manchester City,Gabriel Jesus,1,gabrieljesus_manchestercity,3.0,0.0
2022-04-10,Brentford,Ivan Toney,1,ivantoney_brentford,12.0,5.0
2022-04-10,Manchester City,Kevin De Bruyne,1,kevindebruyne_manchestercity,11.0,0.0
2022-04-10,Liverpool,Sadio Mane,1,sadiomane_liverpool,13.0,0.0
2022-04-10,Norwich City,Teemu Pukki,1,teemupukki_norwichcity,9.0,3.0
2022-04-10,Crystal Palace,Wilfried Zaha,1,wilfriedzaha_crystalpalace,11.0,4.0
2022-04-16,Manchester Utd,Cristiano Ronaldo,3,cristianoronaldo_manchesterutd,15.0,2.0
2022-04-16,Watford,Emmanuel Dennis,1,emmanueldennis_watford,9.0,0.0
2022-04-16,Brighton,Leandro Trossard,1,leandrotrossard_brighton,6.0,1.0
2022-04-16,Norwich City,Teemu Pukki,1,teemupukki_norwichcity,10.0,3.0
2022-04-19,Liverpool,Mohamed Salah,2,mohamedsalah_liverpool,22.0,5.0
2022-04-19,Liverpool,Sadio Mane,1,sadiomane_liverpool,14.0,0.0
2022-04-20,Manchester City,Bernardo Silva,1,bernardosilva_manchestercity,8.0,0.0
2022-04-20,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,10.0,1.0
2022-04-20,Arsenal,Emile Smith Rowe,1,emilesmithrowe_arsenal,10.0,0.0
2022-04-20,Manchester City,Phil Foden,1,philfoden_manchestercity,8.0,0.0
2022-04-20,Everton,Richarlison,1,richarlison_everton,6.0,2.0
2022-04-20,Manchester City,Riyad Mahrez,1,riyadmahrez_manchestercity,11.0,4.0
2022-04-23,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,11.0,2.0
2022-04-23,Manchester Utd,Cristiano Ronaldo,1,cristianoronaldo_manchesterutd,16.0,2.0
2022-04-23,Manchester City,Gabriel Jesus,4,gabrieljesus_manchestercity,7.0,1.0
2022-04-24,Southampton,James Ward-Prowse,2,jameswardprowse_southampton,9.0,3.0
2022-04-28,Manchester Utd,Cristiano Ronaldo,1,cristianoronaldo_manchesterutd,17.0,2.0
2022-04-30,Manchester City,Gabriel Jesus,1,gabrieljesus_manchestercity,8.0,1.0
2022-04-30,Brighton,Leandro Trossard,1,leandrotrossard_brighton,7.0,1.0
2022-04-30,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,9.0,1.0
2022-04-30,Crystal Palace,Wilfried Zaha,1,wilfriedzaha_crystalpalace,12.0,4.0
2022-05-01,Tottenham,Harry Kane,1,harrykane_tottenham,13.0,2.0
2022-05-01,West Ham,Jarrod Bowen,1,jarrodbowen_westham,10.0,0.0
2022-05-01,Everton,Richarlison,1,richarlison_everton,7.0,2.0
2022-05-01,Tottenham,Son Heung-min,2,sonheungmin_tottenham,19.0,0.0
2022-05-02,Manchester Utd,Bruno Fernandes,1,brunofernandes_manchesterutd,10.0,0.0
2022-05-02,Manchester Utd,Cristiano Ronaldo,1,cristianoronaldo_manchesterutd,18.0,3.0
2022-05-07,Brighton,Leandro Trossard,1,leandrotrossard_brighton,8.0,1.0
2022-05-07,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,10.0,1.0
2022-05-07,Chelsea,Romelu Lukaku,2,romelulukaku_chelsea,7.0,1.0
2022-05-07,Tottenham,Son Heung-min,1,sonheungmin_tottenham,20.0,0.0
