date,team,player,value,player_team,cum_sum
2023-08-11,Manchester City,Julian Alvarez,1,julianalvarez_manchestercity,1.0
2023-08-11,Manchester City,Rodri,1,rodri_manchestercity,1.0
2023-08-12,Nott'ham Forest,Anthony Elanga,1,anthonyelanga_notthamforest,1.0
2023-08-12,Newcastle Utd,Anthony Gordon,1,anthonygordon_newcastleutd,1.0
2023-08-12,Newcastle Utd,Jacob Murphy,1,jacobmurphy_newcastleutd,1.0
2023-08-12,Crystal Palace,Jordan Ayew,1,jordanayew_crystalpalace,1.0
2023-08-12,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,1.0
2023-08-13,Tottenham,James Maddison,2,jamesmaddison_tottenham,2.0
2023-08-13,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,1.0
2023-08-19,Wolves,Pablo Sarabia,1,pablosarabia_wolves,1.0
2023-08-19,Manchester City,Phil Foden,1,philfoden_manchestercity,1.0
2023-08-20,West Ham,James Ward-Prowse,2,jameswardprowse_westham,2.0
2023-08-20,Aston Villa,Leon Bailey,1,leonbailey_astonvilla,1.0
2023-08-25,Chelsea,Malo Gusto,2,malogusto_chelsea,2.0
2023-08-26,Manchester Utd,Bruno Fernandes,1,brunofernandes_manchesterutd,1.0
2023-08-26,West Ham,Jarrod Bowen,1,jarrodbowen_westham,1.0
2023-08-26,Crystal Palace,Jordan Ayew,1,jordanayew_crystalpalace,2.0
2023-08-26,Nott'ham Forest,Morgan Gibbs-White,1,morgangibbswhite_notthamforest,1.0
2023-08-26,Wolves,Pedro Neto,1,pedroneto_wolves,1.0
2023-08-27,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,2.0
2023-08-27,Aston Villa,Moussa Diaby,1,moussadiaby_astonvilla,1.0
2023-08-27,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,2.0
2023-08-27,Manchester City,Phil Foden,1,philfoden_manchestercity,2.0
2023-09-01,West Ham,James Ward-Prowse,1,jameswardprowse_westham,3.0
2023-09-01,West Ham,Lucas Paqueta,1,lucaspaqueta_westham,1.0
2023-09-02,Tottenham,Pedro Porro,1,pedroporro_tottenham,1.0
2023-09-02,Manchester City,Phil Foden,1,philfoden_manchestercity,3.0
2023-09-03,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,1.0
2023-09-03,Liverpool,Darwin Nunez,1,darwinnunez_liverpool,1.0
2023-09-03,Wolves,Pedro Neto,2,pedroneto_wolves,3.0
2023-09-16,Manchester City,Bernardo Silva,1,bernardosilva_manchestercity,1.0
2023-09-16,Manchester City,Julian Alvarez,2,julianalvarez_manchestercity,3.0
2023-09-16,Liverpool,Mohamed Salah,2,mohamedsalah_liverpool,4.0
2023-09-16,Aston Villa,Moussa Diaby,1,moussadiaby_astonvilla,2.0
2023-09-16,Wolves,Pedro Neto,1,pedroneto_wolves,4.0
2023-09-16,West Ham,Vladimir Coufal,1,vladimircoufal_westham,1.0
2023-09-17,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,2.0
2023-09-23,Everton,Dwight McNeil,1,dwightmcneil_everton,1.0
2023-09-24,Newcastle Utd,Anthony Gordon,1,anthonygordon_newcastleutd,2.0
2023-09-24,Newcastle Utd,Bruno Guimaraes,1,brunoguimaraes_newcastleutd,1.0
2023-09-24,Tottenham,James Maddison,2,jamesmaddison_tottenham,4.0
2023-09-24,Newcastle Utd,Kieran Trippier,3,kierantrippier_newcastleutd,3.0
2023-09-24,West Ham,Vladimir Coufal,1,vladimircoufal_westham,2.0
2023-09-30,Luton Town,Alfie Doughty,1,alfiedoughty_lutontown,1.0
2023-09-30,Newcastle Utd,Kieran Trippier,1,kierantrippier_newcastleutd,4.0
2023-09-30,Arsenal,Martin Odegaard,1,martinodegaard_arsenal,1.0
2023-09-30,Wolves,Matheus Cunha,1,matheuscunha_wolves,1.0
2023-09-30,Aston Villa,Moussa Diaby,1,moussadiaby_astonvilla,3.0
2023-09-30,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,3.0
2023-09-30,West Ham,Vladimir Coufal,1,vladimircoufal_westham,3.0
2023-10-07,Fulham,Andreas Pereira,1,andreaspereira_fulham,1.0
2023-10-07,Chelsea,Cole Palmer,1,colepalmer_chelsea,1.0
2023-10-07,Chelsea,Conor Gallagher,1,conorgallagher_chelsea,1.0
2023-10-07,Tottenham,James Maddison,1,jamesmaddison_tottenham,5.0
2023-10-08,Liverpool,Darwin Nunez,1,darwinnunez_liverpool,2.0
2023-10-08,Arsenal,Kai Havertz,1,kaihavertz_arsenal,1.0
2023-10-08,Newcastle Utd,Kieran Trippier,1,kierantrippier_newcastleutd,5.0
2023-10-08,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,4.0
2023-10-08,Wolves,Pedro Neto,1,pedroneto_wolves,5.0
2023-10-08,West Ham,Vladimir Coufal,1,vladimircoufal_westham,4.0
2023-10-21,Nott'ham Forest,Anthony Elanga,2,anthonyelanga_notthamforest,3.0
2023-10-21,Manchester Utd,Bruno Fernandes,1,brunofernandes_manchesterutd,2.0
2023-10-21,Brentford,Bryan Mbeumo,1,bryanmbeumo_brentford,1.0
2023-10-21,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,3.0
2023-10-21,Chelsea,Conor Gallagher,1,conorgallagher_chelsea,2.0
2023-10-21,Liverpool,Darwin Nunez,1,darwinnunez_liverpool,3.0
2023-10-21,Newcastle Utd,Jacob Murphy,2,jacobmurphy_newcastleutd,3.0
2023-10-21,Manchester City,Jeremy Doku,1,jeremydoku_manchestercity,1.0
2023-10-21,Newcastle Utd,Kieran Trippier,1,kierantrippier_newcastleutd,6.0
2023-10-21,Wolves,Pedro Neto,1,pedroneto_wolves,6.0
2023-10-22,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,5.0
2023-10-22,Aston Villa,Youri Tielemans,1,youritielemans_astonvilla,1.0
2023-10-23,Tottenham,Son Heung-min,1,sonheungmin_tottenham,1.0
2023-10-27,Tottenham,Brennan Johnson,1,brennanjohnson_tottenham,1.0
2023-10-28,Brentford,Bryan Mbeumo,1,bryanmbeumo_brentford,2.0
2023-10-28,Arsenal,Declan Rice,1,declanrice_arsenal,1.0
2023-10-28,Wolves,Pedro Neto,1,pedroneto_wolves,7.0
2023-10-29,Manchester City,Bernardo Silva,1,bernardosilva_manchestercity,2.0
2023-10-29,Fulham,Harry Wilson,1,harrywilson_fulham,1.0
2023-10-29,Aston Villa,Leon Bailey,1,leonbailey_astonvilla,2.0
2023-10-29,Brighton,Pascal Gross,1,pascalgross_brighton,1.0
2023-11-04,Manchester City,Jeremy Doku,4,jeremydoku_manchestercity,5.0
2023-11-04,Crystal Palace,Jordan Ayew,1,jordanayew_crystalpalace,3.0
2023-11-04,Manchester City,Rodri,1,rodri_manchestercity,2.0
2023-11-05,Liverpool,Harvey Elliott,1,harveyelliott_liverpool,1.0
2023-11-06,Chelsea,Cole Palmer,1,colepalmer_chelsea,2.0
2023-11-06,Chelsea,Conor Gallagher,1,conorgallagher_chelsea,3.0
2023-11-11,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,4.0
2023-11-11,Wolves,Matheus Cunha,1,matheuscunha_wolves,2.0
2023-11-11,Wolves,Pablo Sarabia,1,pablosarabia_wolves,2.0
2023-11-11,Tottenham,Pedro Porro,1,pedroporro_tottenham,2.0
2023-11-12,Fulham,Antonee Robinson,1,antoneerobinson_fulham,1.0
2023-11-12,Manchester City,Bernardo Silva,1,bernardosilva_manchestercity,3.0
2023-11-12,Chelsea,Conor Gallagher,1,conorgallagher_chelsea,4.0
2023-11-12,Liverpool,Darwin Nunez,1,darwinnunez_liverpool,4.0
2023-11-12,West Ham,James Ward-Prowse,2,jameswardprowse_westham,5.0
2023-11-12,Aston Villa,Leon Bailey,1,leonbailey_astonvilla,3.0
2023-11-25,Newcastle Utd,Anthony Gordon,1,anthonygordon_newcastleutd,3.0
2023-11-25,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,5.0
2023-11-25,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,5.0
2023-11-25,West Ham,Mohammed Kudus,1,mohammedkudus_westham,1.0
2023-11-25,Nott'ham Forest,Morgan Gibbs-White,1,morgangibbswhite_notthamforest,2.0
2023-11-25,Brighton,Pascal Gross,2,pascalgross_brighton,3.0
2023-11-26,Manchester Utd,Bruno Fernandes,1,brunofernandes_manchesterutd,3.0
2023-11-26,Tottenham,Pedro Porro,1,pedroporro_tottenham,3.0
2023-11-26,Aston Villa,Youri Tielemans,1,youritielemans_astonvilla,2.0
2023-11-27,Fulham,Antonee Robinson,1,antoneerobinson_fulham,2.0
2023-12-02,Brentford,Bryan Mbeumo,1,bryanmbeumo_brentford,3.0
2023-12-02,Newcastle Utd,Kieran Trippier,1,kierantrippier_newcastleutd,7.0
2023-12-03,Fulham,Antonee Robinson,1,antoneerobinson_fulham,3.0
2023-12-03,Tottenham,Brennan Johnson,1,brennanjohnson_tottenham,2.0
2023-12-03,Manchester City,Julian Alvarez,1,julianalvarez_manchestercity,4.0
2023-12-03,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,6.0
2023-12-03,Aston Villa,Moussa Diaby,1,moussadiaby_astonvilla,4.0
2023-12-03,Aston Villa,Ollie Watkins,1,olliewatkins_astonvilla,6.0
2023-12-03,Tottenham,Son Heung-min,1,sonheungmin_tottenham,2.0
2023-12-03,West Ham,Vladimir Coufal,1,vladimircoufal_westham,5.0
2023-12-05,Luton Town,Alfie Doughty,2,alfiedoughty_lutontown,3.0
2023-12-05,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,6.0
2023-12-05,Arsenal,Martin Odegaard,1,martinodegaard_arsenal,2.0
2023-12-05,Wolves,Matheus Cunha,1,matheuscunha_wolves,3.0
2023-12-06,Fulham,Andreas Pereira,2,andreaspereira_fulham,3.0
2023-12-06,Liverpool,Darwin Nunez,1,darwinnunez_liverpool,5.0
2023-12-06,Fulham,Harry Wilson,1,harrywilson_fulham,2.0
2023-12-06,Brighton,Pascal Gross,1,pascalgross_brighton,4.0
2023-12-06,Aston Villa,Youri Tielemans,1,youritielemans_astonvilla,3.0
2023-12-07,Everton,Dwight McNeil,1,dwightmcneil_everton,2.0
2023-12-07,Tottenham,Pedro Porro,1,pedroporro_tottenham,4.0
2023-12-09,Sheffield Utd,Gustavo Hamer,1,gustavohamer_sheffieldutd,1.0
2023-12-09,Aston Villa,Leon Bailey,1,leonbailey_astonvilla,4.0
2023-12-09,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,7.0
2023-12-09,Wolves,Pablo Sarabia,1,pablosarabia_wolves,3.0
2023-12-09,Brighton,Pascal Gross,1,pascalgross_brighton,5.0
2023-12-10,Fulham,Andreas Pereira,1,andreaspereira_fulham,4.0
2023-12-10,Fulham,Harry Wilson,1,harrywilson_fulham,3.0
2023-12-10,Manchester City,Julian Alvarez,1,julianalvarez_manchestercity,5.0
2023-12-10,Tottenham,Pedro Porro,1,pedroporro_tottenham,5.0
2023-12-10,Tottenham,Son Heung-min,2,sonheungmin_tottenham,4.0
2023-12-16,Newcastle Utd,Anthony Gordon,1,anthonygordon_newcastleutd,4.0
2023-12-16,Newcastle Utd,Bruno Guimaraes,1,brunoguimaraes_newcastleutd,2.0
2023-12-16,Chelsea,Cole Palmer,1,colepalmer_chelsea,3.0
2023-12-16,Everton,Dwight McNeil,1,dwightmcneil_everton,3.0
2023-12-16,Manchester City,Phil Foden,1,philfoden_manchestercity,4.0
2023-12-17,Aston Villa,Leon Bailey,1,leonbailey_astonvilla,5.0
2023-12-17,West Ham,Lucas Paqueta,3,lucaspaqueta_westham,4.0
2023-12-21,Crystal Palace,Michael Olise,1,michaelolise_crystalpalace,1.0
2023-12-21,Brighton,Pascal Gross,1,pascalgross_brighton,6.0
2023-12-22,Sheffield Utd,Gustavo Hamer,1,gustavohamer_sheffieldutd,2.0
2023-12-23,Tottenham,Brennan Johnson,1,brennanjohnson_tottenham,3.0
2023-12-23,West Ham,Lucas Paqueta,1,lucaspaqueta_westham,5.0
2023-12-23,Arsenal,Martin Odegaard,1,martinodegaard_arsenal,3.0
2023-12-23,Nott'ham Forest,Morgan Gibbs-White,1,morgangibbswhite_notthamforest,3.0
2023-12-24,Wolves,Pablo Sarabia,1,pablosarabia_wolves,4.0
2023-12-26,Nott'ham Forest,Anthony Elanga,2,anthonyelanga_notthamforest,5.0
2023-12-27,Manchester City,Bernardo Silva,1,bernardosilva_manchestercity,4.0
2023-12-27,Everton,Dwight McNeil,1,dwightmcneil_everton,4.0
2023-12-27,Crystal Palace,Jordan Ayew,1,jordanayew_crystalpalace,4.0
2023-12-27,Chelsea,Malo Gusto,1,malogusto_chelsea,3.0
2023-12-27,Wolves,Matheus Cunha,1,matheuscunha_wolves,4.0
2023-12-27,Wolves,Pablo Sarabia,1,pablosarabia_wolves,5.0
2023-12-28,West Ham,James Ward-Prowse,1,jameswardprowse_westham,6.0
2023-12-28,West Ham,Jarrod Bowen,1,jarrodbowen_westham,2.0
2023-12-28,Tottenham,Pedro Porro,1,pedroporro_tottenham,6.0
2023-12-28,Tottenham,Son Heung-min,1,sonheungmin_tottenham,5.0
2023-12-30,Luton Town,Alfie Doughty,1,alfiedoughty_lutontown,4.0
2023-12-30,Nott'ham Forest,Anthony Elanga,1,anthonyelanga_notthamforest,6.0
2023-12-30,Chelsea,Cole Palmer,1,colepalmer_chelsea,4.0
2023-12-30,Crystal Palace,Jordan Ayew,1,jordanayew_crystalpalace,5.0
2023-12-30,Wolves,Matheus Cunha,1,matheuscunha_wolves,5.0
2023-12-30,Aston Villa,Ollie Watkins,2,olliewatkins_astonvilla,8.0
2023-12-30,Manchester City,Phil Foden,2,philfoden_manchestercity,6.0
2023-12-31,Tottenham,Brennan Johnson,1,brennanjohnson_tottenham,4.0
2024-01-01,Newcastle Utd,Anthony Gordon,1,anthonygordon_newcastleutd,5.0
2024-01-01,Liverpool,Darwin Nunez,1,darwinnunez_liverpool,6.0
2024-01-01,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,8.0
2024-01-12,Luton Town,Alfie Doughty,1,alfiedoughty_lutontown,5.0
2024-01-13,Newcastle Utd,Bruno Guimaraes,1,brunoguimaraes_newcastleutd,3.0
2024-01-13,Manchester City,Kevin De Bruyne,1,kevindebruyne_manchestercity,1.0
2024-01-13,Manchester City,Rodri,1,rodri_manchestercity,3.0
2024-01-14,Tottenham,Pedro Porro,1,pedroporro_tottenham,7.0
2024-01-20,Arsenal,Bukayo Saka,1,bukayosaka_arsenal,7.0
2024-01-20,Arsenal,Declan Rice,1,declanrice_arsenal,2.0
2024-01-30,Sheffield Utd,Gustavo Hamer,1,gustavohamer_sheffieldutd,3.0
2024-01-30,Newcastle Utd,Kieran Trippier,1,kierantrippier_newcastleutd,8.0
2024-01-30,Aston Villa,Leon Bailey,1,leonbailey_astonvilla,6.0
2024-01-30,Crystal Palace,Michael Olise,2,michaelolise_crystalpalace,3.0
2024-01-31,Liverpool,Darwin Nunez,1,darwinnunez_liverpool,7.0
2024-01-31,Manchester City,Kevin De Bruyne,1,kevindebruyne_manchestercity,2.0
2024-01-31,Manchester City,Phil Foden,1,philfoden_manchestercity,7.0
2024-02-01,Manchester Utd,Bruno Fernandes,1,brunofernandes_manchesterutd,4.0
2024-02-01,Wolves,Matheus Cunha,1,matheuscunha_wolves,6.0
2024-02-03,Fulham,Andreas Pereira,1,andreaspereira_fulham,5.0
2024-02-03,Fulham,Antonee Robinson,1,antoneerobinson_fulham,4.0
2024-02-03,Newcastle Utd,Bruno Guimaraes,1,brunoguimaraes_newcastleutd,4.0
2024-02-03,Tottenham,James Maddison,1,jamesmaddison_tottenham,6.0
2024-02-03,Newcastle Utd,Kieran Trippier,1,kierantrippier_newcastleutd,9.0
2024-02-03,Aston Villa,Ollie Watkins,2,olliewatkins_astonvilla,10.0
2024-02-03,Brighton,Pascal Gross,2,pascalgross_brighton,8.0
2024-02-04,Manchester Utd,Bruno Fernandes,1,brunofernandes_manchesterutd,5.0
2024-02-04,Wolves,Pedro Neto,1,pedroneto_wolves,8.0
2024-02-05,Manchester City,Kevin De Bruyne,1,kevindebruyne_manchestercity,3.0
2024-02-10,Liverpool,Harvey Elliott,1,harveyelliott_liverpool,2.0
2024-02-10,Manchester City,Kevin De Bruyne,1,kevindebruyne_manchestercity,4.0
2024-02-10,Newcastle Utd,Kieran Trippier,1,kierantrippier_newcastleutd,10.0
2024-02-10,Nott'ham Forest,Morgan Gibbs-White,1,morgangibbswhite_notthamforest,4.0
2024-02-10,Tottenham,Son Heung-min,1,sonheungmin_tottenham,6.0
2024-02-11,Arsenal,Declan Rice,2,declanrice_arsenal,4.0
2024-02-11,Arsenal,Martin Odegaard,2,martinodegaard_arsenal,5.0
2024-02-12,Chelsea,Cole Palmer,2,colepalmer_chelsea,6.0
2024-02-12,Chelsea,Malo Gusto,1,malogusto_chelsea,4.0
2024-02-17,Nott'ham Forest,Anthony Elanga,1,anthonyelanga_notthamforest,7.0
2024-02-17,Fulham,Antonee Robinson,1,antoneerobinson_fulham,5.0
2024-02-17,Arsenal,Martin Odegaard,1,martinodegaard_arsenal,6.0
2024-02-17,Liverpool,Mohamed Salah,1,mohamedsalah_liverpool,9.0
2024-02-17,Wolves,Pablo Sarabia,1,pablosarabia_wolves,6.0
2024-02-17,Wolves,Pedro Neto,1,pedroneto_wolves,9.0
2024-02-17,Aston Villa,Youri Tielemans,1,youritielemans_astonvilla,4.0
2024-02-18,Brighton,Pascal Gross,1,pascalgross_brighton,9.0
2024-02-19,Everton,Dwight McNeil,1,dwightmcneil_everton,5.0
2024-02-20,Manchester City,Julian Alvarez,1,julianalvarez_manchestercity,6.0
2024-02-24,Arsenal,Declan Rice,1,declanrice_arsenal,5.0
2024-02-24,Crystal Palace,Jordan Ayew,1,jordanayew_crystalpalace,6.0
2024-02-24,Arsenal,Kai Havertz,1,kaihavertz_arsenal,2.0
2024-02-24,Aston Villa,Leon Bailey,1,leonbailey_astonvilla,7.0
2024-02-24,Brighton,Pascal Gross,1,pascalgross_brighton,10.0
2024-02-26,West Ham,Mohammed Kudus,1,mohammedkudus_westham,2.0
2024-02-26,West Ham,Vladimir Coufal,1,vladimircoufal_westham,6.0
2024-03-02,Luton Town,Alfie Doughty,1,alfiedoughty_lutontown,6.0
2024-03-02,Tottenham,Brennan Johnson,2,brennanjohnson_tottenham,6.0
2024-03-02,Chelsea,Cole Palmer,1,colepalmer_chelsea,7.0
2024-03-02,Fulham,Harry Wilson,1,harrywilson_fulham,4.0
2024-03-02,Tottenham,James Maddison,1,jamesmaddison_tottenham,7.0
2024-03-02,West Ham,James Ward-Prowse,1,jameswardprowse_westham,7.0
