Date,Team,rank,position,CumPts
2019-03-17,Burnley,17.0,17,30.0
2019-03-30,Burnley,17.0,17,33.0
2019-03-31,Burnley,17.0,17,33.0
2019-04-01,Burnley,17.0,17,33.0
2019-04-02,Burnley,17.0,17,33.0
2019-04-03,Burnley,17.0,17,33.0
2019-04-05,Burnley,17.0,17,33.0
2019-04-06,Burnley,14.0,14,36.0
2019-04-07,Burnley,14.0,14,36.0
2019-04-08,Burnley,14.0,14,36.0
2019-04-12,Burnley,15.0,15,36.0
2019-04-13,Burnley,14.0,14,39.0
2019-04-14,Burnley,14.0,14,39.0
2019-04-15,Burnley,14.0,14,39.0
2019-04-16,Burnley,14.0,14,39.0
2019-04-20,Burnley,15.0,15,39.0
2019-04-21,Burnley,15.0,15,39.0
2019-04-22,Burnley,15.0,15,40.0
2019-04-23,Burnley,15.0,15,40.0
2019-04-24,Burnley,15.0,15,40.0
2019-04-26,Burnley,15.0,15,40.0
2019-04-27,Burnley,15.0,15,40.0
2019-04-28,Burnley,15.0,15,40.0
2019-05-03,Burnley,15.0,15,40.0
2019-05-04,Burnley,15.0,15,40.0
2019-05-05,Burnley,15.0,15,40.0
2019-05-06,Burnley,15.0,15,40.0
2019-05-12,Burnley,15.0,15,40.0
2018-08-10,Bournemouth,2.0,3,0.0
2018-08-11,Bournemouth,2.0,2,3.0
2018-08-12,Bournemouth,3.0,3,3.0
2018-08-18,Bournemouth,3.0,3,6.0
2018-08-19,Bournemouth,5.0,5,6.0
2018-08-20,Bournemouth,6.0,6,6.0
2018-08-25,Bournemouth,3.0,3,7.0
2018-08-26,Bournemouth,5.0,5,7.0
2018-08-27,Bournemouth,6.0,6,7.0
2018-09-01,Bournemouth,6.0,6,7.0
2018-09-02,Bournemouth,6.0,6,7.0
2018-09-15,Bournemouth,5.0,5,10.0
2018-09-16,Bournemouth,5.0,5,10.0
2018-09-17,Bournemouth,5.0,5,10.0
2018-09-22,Bournemouth,7.0,7,10.0
2018-09-23,Bournemouth,8.0,8,10.0
2018-09-29,Bournemouth,9.0,9,10.0
2018-09-30,Bournemouth,9.0,9,10.0
2018-10-01,Bournemouth,7.0,7,13.0
2018-10-05,Bournemouth,7.0,7,13.0
2018-10-06,Bournemouth,5.0,5,16.0
2018-10-07,Bournemouth,6.0,6,16.0
2018-10-20,Bournemouth,6.0,6,17.0
2018-10-21,Bournemouth,6.0,6,17.0
2018-10-22,Bournemouth,6.0,6,17.0
2018-10-27,Bournemouth,6.0,6,20.0
2018-10-28,Bournemouth,6.0,6,20.0
2018-10-29,Bournemouth,6.0,6,20.0
2018-11-03,Bournemouth,6.0,6,20.0
2018-11-04,Bournemouth,6.0,6,20.0
2018-11-05,Bournemouth,6.0,6,20.0
2018-11-10,Bournemouth,6.0,6,20.0
2018-11-11,Bournemouth,6.0,6,20.0
2018-11-24,Bournemouth,8.0,8,20.0
2018-11-25,Bournemouth,8.0,8,20.0
2018-11-26,Bournemouth,8.0,8,20.0
2018-11-30,Bournemouth,8.0,8,20.0
2018-12-01,Bournemouth,9.0,9,20.0
2018-12-02,Bournemouth,9.0,9,20.0
2018-12-04,Bournemouth,6.0,6,23.0
2018-12-05,Bournemouth,7.0,7,23.0
2018-12-08,Bournemouth,8.0,8,23.0
2018-12-09,Bournemouth,8.0,8,23.0
2018-12-10,Bournemouth,8.0,8,23.0
2018-12-15,Bournemouth,11.0,11,23.0
2018-12-16,Bournemouth,11.0,11,23.0
2018-12-21,Bournemouth,11.0,11,23.0
2018-12-22,Bournemouth,8.0,8,26.0
2018-12-23,Bournemouth,8.0,8,26.0
2018-12-26,Bournemouth,11.0,11,26.0
2018-12-27,Bournemouth,12.0,12,26.0
2018-12-29,Bournemouth,12.0,12,26.0
2018-12-30,Bournemouth,12.0,12,26.0
2019-01-01,Bournemouth,12.0,12,26.0
2019-01-02,Bournemouth,12.0,12,27.0
2019-01-03,Bournemouth,12.0,12,27.0
2019-01-12,Bournemouth,12.0,12,27.0
2019-01-13,Bournemouth,12.0,12,27.0
2019-01-14,Bournemouth,12.0,12,27.0
2019-01-19,Bournemouth,12.0,12,30.0
2019-01-20,Bournemouth,12.0,12,30.0
2019-01-29,Bournemouth,12.0,12,30.0
2019-01-30,Bournemouth,10.0,10,33.0
2019-02-02,Bournemouth,10.0,10,33.0
2019-02-03,Bournemouth,10.0,10,33.0
2019-02-04,Bournemouth,10.0,10,33.0
2019-02-06,Bournemouth,10.0,10,33.0
2019-02-09,Bournemouth,11.0,11,33.0
2019-02-10,Bournemouth,11.0,11,33.0
2019-02-11,Bournemouth,11.0,11,33.0
2019-02-22,Bournemouth,11.0,11,33.0
2019-02-23,Bournemouth,10.0,10,34.0
2019-02-24,Bournemouth,10.0,10,34.0
2019-02-26,Bournemouth,12.0,12,34.0
2019-02-27,Bournemouth,12.0,12,34.0
2019-03-02,Bournemouth,12.0,12,34.0
2019-03-03,Bournemouth,12.0,12,34.0
2019-03-09,Bournemouth,12.0,12,37.0
2019-03-10,Bournemouth,12.0,12,37.0
2019-03-16,Bournemouth,11.0,11,38.0
2019-03-17,Bournemouth,12.0,12,38.0
2019-03-30,Bournemouth,12.0,12,38.0
2019-03-31,Bournemouth,12.0,12,38.0
2019-04-01,Bournemouth,12.0,12,38.0
2019-04-02,Bournemouth,12.0,12,38.0
2019-04-03,Bournemouth,12.0,12,38.0
2019-04-05,Bournemouth,12.0,12,38.0
2019-04-06,Bournemouth,13.0,13,38.0
2019-04-07,Bournemouth,13.0,13,38.0
2019-04-08,Bournemouth,13.0,13,38.0
2019-04-12,Bournemouth,14.0,14,38.0
2019-04-13,Bournemouth,12.0,12,41.0
2019-04-14,Bournemouth,12.0,12,41.0
2019-04-15,Bournemouth,12.0,12,41.0
2019-04-16,Bournemouth,12.0,12,41.0
2019-04-20,Bournemouth,13.0,13,41.0
2019-04-21,Bournemouth,14.0,14,41.0
2019-04-22,Bournemouth,14.0,14,41.0
2019-04-23,Bournemouth,14.0,14,41.0
2019-04-24,Bournemouth,14.0,14,41.0
2019-04-26,Bournemouth,14.0,14,41.0
2019-04-27,Bournemouth,14.0,14,42.0
2019-04-28,Bournemouth,14.0,14,42.0
2019-05-03,Bournemouth,14.0,14,42.0
2019-05-04,Bournemouth,13.0,13,45.0
2019-05-05,Bournemouth,13.0,13,45.0
2019-05-06,Bournemouth,13.0,13,45.0
2019-05-12,Bournemouth,14.0,14,45.0
2018-08-10,Newcastle,2.0,14,0.0
2018-08-11,Newcastle,15.0,16,0.0
2018-08-12,Newcastle,13.0,14,0.0
2018-08-18,Newcastle,12.0,12,1.0
2018-08-19,Newcastle,12.0,12,1.0
2018-08-20,Newcastle,12.0,12,1.0
2018-08-25,Newcastle,15.0,15,1.0
2018-08-26,Newcastle,16.0,16,1.0
2018-08-27,Newcastle,16.0,16,1.0
2018-09-01,Newcastle,18.0,18,1.0
2018-09-02,Newcastle,18.0,18,1.0
2018-09-15,Newcastle,18.0,18,1.0
2018-09-16,Newcastle,19.0,19,1.0
2018-09-17,Newcastle,19.0,19,1.0
2018-09-22,Newcastle,18.0,18,2.0
2018-09-23,Newcastle,18.0,18,2.0
2018-09-29,Newcastle,18.0,18,2.0
2018-09-30,Newcastle,18.0,18,2.0
2018-10-01,Newcastle,18.0,18,2.0
2018-10-05,Newcastle,18.0,18,2.0
2018-10-06,Newcastle,19.0,19,2.0
2018-10-07,Newcastle,19.0,19,2.0
2018-10-20,Newcastle,20.0,20,2.0
2018-10-21,Newcastle,20.0,20,2.0
2018-10-22,Newcastle,20.0,20,2.0
2018-10-27,Newcastle,19.0,19,3.0
2018-10-28,Newcastle,19.0,19,3.0
2018-10-29,Newcastle,19.0,19,3.0
2018-11-03,Newcastle,17.0,17,6.0
2018-11-04,Newcastle,17.0,17,6.0
2018-11-05,Newcastle,17.0,17,6.0
2018-11-10,Newcastle,14.0,14,9.0
2018-11-11,Newcastle,14.0,14,9.0
2018-11-24,Newcastle,14.0,14,9.0
2018-11-25,Newcastle,15.0,15,9.0
2018-11-26,Newcastle,13.0,13,12.0
2018-11-30,Newcastle,13.0,13,12.0
2018-12-01,Newcastle,15.0,15,12.0
2018-12-02,Newcastle,15.0,15,12.0
2018-12-04,Newcastle,14.0,14,12.0
2018-12-05,Newcastle,14.0,14,13.0
2018-12-08,Newcastle,15.0,15,13.0
2018-12-09,Newcastle,15.0,15,13.0
2018-12-10,Newcastle,15.0,15,13.0
2018-12-15,Newcastle,14.0,14,16.0
2018-12-16,Newcastle,14.0,14,16.0
2018-12-21,Newcastle,14.0,14,16.0
2018-12-22,Newcastle,15.0,15,17.0
2018-12-23,Newcastle,15.0,15,17.0
2018-12-26,Newcastle,15.0,15,17.0
2018-12-27,Newcastle,15.0,15,17.0
2018-12-29,Newcastle,15.0,15,18.0
2018-12-30,Newcastle,15.0,15,18.0
2019-01-01,Newcastle,15.0,15,18.0
2019-01-02,Newcastle,15.0,15,18.0
2019-01-03,Newcastle,15.0,15,18.0
2019-01-12,Newcastle,18.0,18,18.0
2019-01-13,Newcastle,18.0,18,18.0
2019-01-14,Newcastle,18.0,18,18.0
2019-01-19,Newcastle,17.0,17,21.0
2019-01-20,Newcastle,17.0,17,21.0
2019-01-29,Newcastle,14.0,14,24.0
2019-01-30,Newcastle,14.0,14,24.0
2019-02-02,Newcastle,15.0,15,24.0
2019-02-03,Newcastle,15.0,15,24.0
2019-02-04,Newcastle,15.0,15,24.0
2019-02-06,Newcastle,15.0,15,24.0
2019-02-09,Newcastle,17.0,17,24.0
2019-02-10,Newcastle,17.0,17,24.0
2019-02-11,Newcastle,16.0,16,25.0
2019-02-22,Newcastle,16.0,16,25.0
2019-02-23,Newcastle,15.0,15,28.0
2019-02-24,Newcastle,15.0,15,28.0
2019-02-26,Newcastle,13.0,13,31.0
2019-02-27,Newcastle,13.0,13,31.0
2019-03-02,Newcastle,14.0,14,31.0
2019-03-03,Newcastle,14.0,14,31.0
2019-03-09,Newcastle,13.0,13,34.0
2019-03-10,Newcastle,13.0,13,34.0
2019-03-16,Newcastle,13.0,13,35.0
2019-03-17,Newcastle,13.0,13,35.0
2019-03-30,Newcastle,14.0,14,35.0
2019-03-31,Newcastle,14.0,14,35.0
2019-04-01,Newcastle,14.0,14,35.0
2019-04-02,Newcastle,14.0,14,35.0
2019-04-03,Newcastle,14.0,14,35.0
2019-04-05,Newcastle,14.0,14,35.0
2019-04-06,Newcastle,15.0,15,35.0
2019-04-07,Newcastle,15.0,15,35.0
2019-04-08,Newcastle,15.0,15,35.0
2019-04-12,Newcastle,13.0,13,38.0
2019-04-13,Newcastle,15.0,15,38.0
2019-04-14,Newcastle,15.0,15,38.0
2019-04-15,Newcastle,15.0,15,38.0
2019-04-16,Newcastle,15.0,15,38.0
2019-04-20,Newcastle,12.0,12,41.0
2019-04-21,Newcastle,13.0,13,41.0
2019-04-22,Newcastle,13.0,13,41.0
2019-04-23,Newcastle,13.0,13,41.0
2019-04-24,Newcastle,13.0,13,41.0
2019-04-26,Newcastle,13.0,13,41.0
2019-04-27,Newcastle,13.0,13,42.0
2019-04-28,Newcastle,13.0,13,42.0
2019-05-03,Newcastle,13.0,13,42.0
2019-05-04,Newcastle,14.0,14,42.0
2019-05-05,Newcastle,14.0,14,42.0
2019-05-06,Newcastle,14.0,14,42.0
2019-05-12,Newcastle,13.0,13,45.0
2018-08-10,Crystal Palace,2.0,8,0.0
2018-08-11,Crystal Palace,2.0,3,3.0
2018-08-12,Crystal Palace,3.0,4,3.0
2018-08-18,Crystal Palace,6.0,6,3.0
2018-08-19,Crystal Palace,8.0,8,3.0
2018-08-20,Crystal Palace,10.0,10,3.0
2018-08-25,Crystal Palace,10.0,10,3.0
2018-08-26,Crystal Palace,11.0,11,3.0
2018-08-27,Crystal Palace,10.0,10,3.0
2018-09-01,Crystal Palace,15.0,15,3.0
2018-09-02,Crystal Palace,15.0,15,3.0
2018-09-15,Crystal Palace,11.0,11,6.0
2018-09-16,Crystal Palace,12.0,12,6.0
2018-09-17,Crystal Palace,12.0,12,6.0
2018-09-22,Crystal Palace,11.0,11,7.0
2018-09-23,Crystal Palace,11.0,11,7.0
2018-09-29,Crystal Palace,12.0,12,7.0
2018-09-30,Crystal Palace,13.0,13,7.0
2018-10-01,Crystal Palace,13.0,13,7.0
2018-10-05,Crystal Palace,14.0,14,7.0
2018-10-06,Crystal Palace,14.0,14,7.0
2018-10-07,Crystal Palace,14.0,14,7.0
2018-10-20,Crystal Palace,14.0,14,7.0
2018-10-21,Crystal Palace,15.0,15,7.0
2018-10-22,Crystal Palace,15.0,15,7.0
2018-10-27,Crystal Palace,15.0,15,7.0
2018-10-28,Crystal Palace,14.0,14,8.0
2018-10-29,Crystal Palace,14.0,14,8.0
2018-11-03,Crystal Palace,14.0,14,8.0
2018-11-04,Crystal Palace,14.0,14,8.0
2018-11-05,Crystal Palace,14.0,14,8.0
2018-11-10,Crystal Palace,16.0,16,8.0
2018-11-11,Crystal Palace,16.0,16,8.0
2018-11-24,Crystal Palace,15.0,15,9.0
2018-11-25,Crystal Palace,16.0,16,9.0
2018-11-26,Crystal Palace,16.0,16,9.0
2018-11-30,Crystal Palace,17.0,17,9.0
2018-12-01,Crystal Palace,14.0,14,12.0
2018-12-02,Crystal Palace,14.0,14,12.0
2018-12-04,Crystal Palace,15.0,15,12.0
2018-12-05,Crystal Palace,15.0,15,12.0
2018-12-08,Crystal Palace,16.0,16,12.0
2018-12-09,Crystal Palace,16.0,16,12.0
2018-12-10,Crystal Palace,16.0,16,12.0
2018-12-15,Crystal Palace,15.0,15,15.0
2018-12-16,Crystal Palace,15.0,15,15.0
2018-12-21,Crystal Palace,15.0,15,15.0
2018-12-22,Crystal Palace,14.0,14,18.0
2018-12-23,Crystal Palace,14.0,14,18.0
2018-12-26,Crystal Palace,14.0,14,19.0
2018-12-27,Crystal Palace,14.0,14,19.0
2018-12-29,Crystal Palace,14.0,14,19.0
2018-12-30,Crystal Palace,14.0,14,19.0
2019-01-01,Crystal Palace,14.0,14,19.0
2019-01-02,Crystal Palace,14.0,14,22.0
2019-01-03,Crystal Palace,14.0,14,22.0
2019-01-12,Crystal Palace,14.0,14,22.0
2019-01-13,Crystal Palace,14.0,14,22.0
2019-01-14,Crystal Palace,14.0,14,22.0
2019-01-19,Crystal Palace,14.0,14,22.0
2019-01-20,Crystal Palace,14.0,14,22.0
2019-01-29,Crystal Palace,16.0,16,22.0
2019-01-30,Crystal Palace,15.0,15,23.0
2019-02-02,Crystal Palace,14.0,14,26.0
2019-02-03,Crystal Palace,14.0,14,26.0
2019-02-04,Crystal Palace,14.0,14,26.0
2019-02-06,Crystal Palace,14.0,14,26.0
2019-02-09,Crystal Palace,13.0,13,27.0
2019-02-10,Crystal Palace,13.0,13,27.0
2019-02-11,Crystal Palace,13.0,13,27.0
2019-02-22,Crystal Palace,13.0,13,27.0
2019-02-23,Crystal Palace,13.0,13,30.0
2019-02-24,Crystal Palace,13.0,13,30.0
2019-02-26,Crystal Palace,14.0,14,30.0
2019-02-27,Crystal Palace,14.0,14,30.0
2019-03-02,Crystal Palace,13.0,13,33.0
2019-03-03,Crystal Palace,13.0,13,33.0
2019-03-09,Crystal Palace,14.0,14,33.0
2019-03-10,Crystal Palace,14.0,14,33.0
2019-03-16,Crystal Palace,14.0,14,33.0
2019-03-17,Crystal Palace,14.0,14,33.0
2019-03-30,Crystal Palace,13.0,13,36.0
2019-03-31,Crystal Palace,13.0,13,36.0
2019-04-01,Crystal Palace,13.0,13,36.0
2019-04-02,Crystal Palace,13.0,13,36.0
2019-04-03,Crystal Palace,13.0,13,36.0
2019-04-05,Crystal Palace,13.0,13,36.0
2019-04-06,Crystal Palace,12.0,12,39.0
2019-04-07,Crystal Palace,12.0,12,39.0
2019-04-08,Crystal Palace,12.0,12,39.0
2019-04-12,Crystal Palace,12.0,12,39.0
2019-04-13,Crystal Palace,13.0,13,39.0
2019-04-14,Crystal Palace,13.0,13,39.0
2019-04-15,Crystal Palace,13.0,13,39.0
2019-04-16,Crystal Palace,13.0,13,39.0
2019-04-20,Crystal Palace,14.0,14,39.0
2019-04-21,Crystal Palace,12.0,12,42.0
2019-04-22,Crystal Palace,12.0,12,42.0
2019-04-23,Crystal Palace,12.0,12,42.0
2019-04-24,Crystal Palace,12.0,12,42.0
2019-04-26,Crystal Palace,12.0,12,42.0
2019-04-27,Crystal Palace,12.0,12,43.0
2019-04-28,Crystal Palace,12.0,12,43.0
2019-05-03,Crystal Palace,12.0,12,43.0
2019-05-04,Crystal Palace,12.0,12,46.0
2019-05-05,Crystal Palace,12.0,12,46.0
2019-05-06,Crystal Palace,12.0,12,46.0
2019-05-12,Crystal Palace,12.0,12,49.0
2018-08-10,Watford,2.0,17,0.0
2018-08-11,Watford,2.0,4,3.0
2018-08-12,Watford,3.0,6,3.0
2018-08-18,Watford,6.0,8,3.0
2018-08-19,Watford,3.0,3,6.0
2018-08-20,Watford,4.0,4,6.0
2018-08-25,Watford,5.0,5,6.0
2018-08-26,Watford,3.0,3,9.0
2018-08-27,Watford,4.0,4,9.0
2018-09-01,Watford,5.0,5,9.0
2018-09-02,Watford,3.0,3,12.0
2018-09-15,Watford,4.0,4,12.0
2018-09-16,Watford,4.0,4,12.0
2018-09-17,Watford,4.0,4,12.0
2018-09-22,Watford,4.0,4,13.0
2018-09-23,Watford,4.0,4,13.0
2018-09-29,Watford,6.0,6,13.0
2018-09-30,Watford,6.0,6,13.0
2018-10-01,Watford,6.0,6,13.0
2018-10-05,Watford,6.0,6,13.0
2018-10-06,Watford,9.0,9,13.0
2018-10-07,Watford,9.0,9,13.0
2018-10-20,Watford,7.0,7,16.0
2018-10-21,Watford,7.0,7,16.0
2018-10-22,Watford,7.0,7,16.0
2018-10-27,Watford,7.0,7,19.0
2018-10-28,Watford,7.0,7,19.0
2018-10-29,Watford,7.0,7,19.0
2018-11-03,Watford,8.0,8,19.0
2018-11-04,Watford,8.0,8,19.0
2018-11-05,Watford,8.0,8,19.0
2018-11-10,Watford,7.0,7,20.0
2018-11-11,Watford,7.0,7,20.0
2018-11-24,Watford,9.0,9,20.0
2018-11-25,Watford,9.0,9,20.0
2018-11-26,Watford,9.0,9,20.0
2018-11-30,Watford,9.0,9,20.0
2018-12-01,Watford,10.0,10,20.0
2018-12-02,Watford,10.0,10,20.0
2018-12-04,Watford,11.0,11,20.0
2018-12-05,Watford,11.0,11,20.0
2018-12-08,Watford,12.0,12,20.0
2018-12-09,Watford,13.0,13,20.0
2018-12-10,Watford,12.0,12,21.0
2018-12-15,Watford,10.0,10,24.0
2018-12-16,Watford,10.0,10,24.0
2018-12-21,Watford,10.0,10,24.0
2018-12-22,Watford,7.0,7,27.0
2018-12-23,Watford,7.0,7,27.0
2018-12-26,Watford,9.0,9,27.0
2018-12-27,Watford,10.0,10,27.0
2018-12-29,Watford,9.0,9,28.0
2018-12-30,Watford,9.0,9,28.0
2019-01-01,Watford,9.0,9,28.0
2019-01-02,Watford,8.0,8,29.0
2019-01-03,Watford,8.0,8,29.0
2019-01-12,Watford,7.0,7,32.0
2019-01-13,Watford,7.0,7,32.0
2019-01-14,Watford,7.0,7,32.0
2019-01-19,Watford,7.0,7,33.0
2019-01-20,Watford,7.0,7,33.0
2019-01-29,Watford,9.0,9,33.0
2019-01-30,Watford,9.0,9,33.0
2019-02-02,Watford,8.0,8,34.0
2019-02-03,Watford,8.0,8,34.0
2019-02-04,Watford,8.0,8,34.0
2019-02-06,Watford,8.0,8,34.0
2019-02-09,Watford,8.0,8,37.0
2019-02-10,Watford,8.0,8,37.0
2019-02-11,Watford,8.0,8,37.0
2019-02-22,Watford,7.0,7,40.0
2019-02-23,Watford,7.0,7,40.0
2019-02-24,Watford,7.0,7,40.0
2019-02-26,Watford,7.0,7,40.0
2019-02-27,Watford,8.0,8,40.0
2019-03-02,Watford,8.0,8,40.0
2019-03-03,Watford,8.0,8,43.0
2019-03-09,Watford,8.0,8,43.0
2019-03-10,Watford,8.0,8,43.0
2019-03-16,Watford,8.0,8,43.0
2019-03-17,Watford,8.0,8,43.0
2019-03-30,Watford,10.0,10,43.0
2019-03-31,Watford,10.0,10,43.0
2019-04-01,Watford,10.0,10,43.0
2019-04-02,Watford,8.0,8,46.0
2019-04-03,Watford,8.0,8,46.0
2019-04-05,Watford,8.0,8,46.0
2019-04-06,Watford,9.0,9,46.0
2019-04-07,Watford,10.0,10,46.0
2019-04-08,Watford,10.0,10,46.0
2019-04-12,Watford,10.0,10,46.0
2019-04-13,Watford,10.0,10,46.0
2019-04-14,Watford,10.0,10,46.0
2019-04-15,Watford,10.0,10,46.0
2019-04-16,Watford,10.0,10,46.0
2019-04-20,Watford,7.0,7,49.0
2019-04-21,Watford,8.0,8,49.0
2019-04-22,Watford,8.0,8,49.0
2019-04-23,Watford,7.0,7,50.0
2019-04-24,Watford,8.0,8,50.0
2019-04-26,Watford,8.0,8,50.0
2019-04-27,Watford,9.0,9,50.0
2019-04-28,Watford,10.0,10,50.0
2019-05-03,Watford,10.0,10,50.0
2019-05-04,Watford,10.0,10,50.0
2019-05-05,Watford,10.0,10,50.0
2019-05-06,Watford,10.0,10,50.0
2019-05-12,Watford,11.0,11,50.0
2018-08-10,West Ham,2.0,18,0.0
2018-08-11,West Ham,9.0,14,0.0
2018-08-12,West Ham,20.0,20,0.0
2018-08-18,West Ham,20.0,20,0.0
2018-08-19,West Ham,19.0,19,0.0
2018-08-20,West Ham,19.0,19,0.0
2018-08-25,West Ham,20.0,20,0.0
2018-08-26,West Ham,20.0,20,0.0
2018-08-27,West Ham,20.0,20,0.0
2018-09-01,West Ham,20.0,20,0.0
2018-09-02,West Ham,20.0,20,0.0
2018-09-15,West Ham,20.0,20,0.0
2018-09-16,West Ham,16.0,16,3.0
2018-09-17,West Ham,16.0,16,3.0
2018-09-22,West Ham,17.0,17,3.0
2018-09-23,West Ham,17.0,17,4.0
2018-09-29,West Ham,13.0,13,7.0
2018-09-30,West Ham,14.0,14,7.0
2018-10-01,West Ham,14.0,14,7.0
2018-10-05,West Ham,15.0,15,7.0
2018-10-06,West Ham,15.0,15,7.0
2018-10-07,West Ham,15.0,15,7.0
2018-10-20,West Ham,15.0,15,7.0
2018-10-21,West Ham,14.0,14,7.0
2018-10-22,West Ham,14.0,14,7.0
2018-10-27,West Ham,13.0,13,8.0
2018-10-28,West Ham,13.0,13,8.0
2018-10-29,West Ham,13.0,13,8.0
2018-11-03,West Ham,13.0,13,11.0
2018-11-04,West Ham,13.0,13,11.0
2018-11-05,West Ham,13.0,13,11.0
2018-11-10,West Ham,13.0,13,12.0
2018-11-11,West Ham,13.0,13,12.0
2018-11-24,West Ham,13.0,13,12.0
2018-11-25,West Ham,13.0,13,12.0
2018-11-26,West Ham,14.0,14,12.0
2018-11-30,West Ham,14.0,14,12.0
2018-12-01,West Ham,13.0,13,15.0
2018-12-02,West Ham,13.0,13,15.0
2018-12-04,West Ham,12.0,12,18.0
2018-12-05,West Ham,13.0,13,18.0
2018-12-08,West Ham,10.0,10,21.0
2018-12-09,West Ham,11.0,11,21.0
2018-12-10,West Ham,11.0,11,21.0
2018-12-15,West Ham,9.0,9,24.0
2018-12-16,West Ham,9.0,9,24.0
2018-12-21,West Ham,9.0,9,24.0
2018-12-22,West Ham,12.0,12,24.0
2018-12-23,West Ham,12.0,12,24.0
2018-12-26,West Ham,12.0,12,24.0
2018-12-27,West Ham,9.0,9,27.0
2018-12-29,West Ham,11.0,11,27.0
2018-12-30,West Ham,11.0,11,27.0
2019-01-01,West Ham,11.0,11,27.0
2019-01-02,West Ham,10.0,10,28.0
2019-01-03,West Ham,10.0,10,28.0
2019-01-12,West Ham,9.0,9,31.0
2019-01-13,West Ham,9.0,9,31.0
2019-01-14,West Ham,9.0,9,31.0
2019-01-19,West Ham,10.0,10,31.0
2019-01-20,West Ham,10.0,10,31.0
2019-01-29,West Ham,11.0,11,31.0
2019-01-30,West Ham,12.0,12,31.0
2019-02-02,West Ham,12.0,12,31.0
2019-02-03,West Ham,12.0,12,31.0
2019-02-04,West Ham,12.0,12,32.0
2019-02-06,West Ham,12.0,12,32.0
2019-02-09,West Ham,10.0,10,33.0
2019-02-10,West Ham,10.0,10,33.0
2019-02-11,West Ham,10.0,10,33.0
2019-02-22,West Ham,9.0,9,36.0
2019-02-23,West Ham,9.0,9,36.0
2019-02-24,West Ham,9.0,9,36.0
2019-02-26,West Ham,10.0,10,36.0
2019-02-27,West Ham,10.0,10,36.0
2019-03-02,West Ham,9.0,9,39.0
2019-03-03,West Ham,9.0,9,39.0
2019-03-09,West Ham,9.0,9,39.0
2019-03-10,West Ham,9.0,9,39.0
2019-03-16,West Ham,9.0,9,42.0
2019-03-17,West Ham,9.0,9,42.0
2019-03-30,West Ham,11.0,11,42.0
2019-03-31,West Ham,11.0,11,42.0
2019-04-01,West Ham,11.0,11,42.0
2019-04-02,West Ham,11.0,11,42.0
2019-04-03,West Ham,11.0,11,42.0
2019-04-05,West Ham,11.0,11,42.0
2019-04-06,West Ham,11.0,11,42.0
2019-04-07,West Ham,11.0,11,42.0
2019-04-08,West Ham,11.0,11,42.0
2019-04-12,West Ham,11.0,11,42.0
2019-04-13,West Ham,11.0,11,42.0
2019-04-14,West Ham,11.0,11,42.0
2019-04-15,West Ham,11.0,11,42.0
2019-04-16,West Ham,11.0,11,42.0
2019-04-20,West Ham,11.0,11,43.0
2019-04-21,West Ham,11.0,11,43.0
2019-04-22,West Ham,11.0,11,43.0
2019-04-23,West Ham,11.0,11,43.0
2019-04-24,West Ham,11.0,11,43.0
2019-04-26,West Ham,11.0,11,43.0
2019-04-27,West Ham,11.0,11,46.0
2019-04-28,West Ham,11.0,11,46.0
2019-05-03,West Ham,11.0,11,46.0
2019-05-04,West Ham,11.0,11,49.0
2019-05-05,West Ham,11.0,11,49.0
2019-05-06,West Ham,11.0,11,49.0
2019-05-12,West Ham,10.0,10,52.0
2018-08-10,Leicester,20.0,20,0.0
2018-08-11,Leicester,15.0,15,0.0
2018-08-12,Leicester,13.0,13,0.0
2018-08-18,Leicester,9.0,9,3.0
2018-08-19,Leicester,9.0,9,3.0
2018-08-20,Leicester,8.0,8,3.0
2018-08-25,Leicester,7.0,7,6.0
2018-08-26,Leicester,7.0,7,6.0
2018-08-27,Leicester,7.0,7,6.0
2018-09-01,Leicester,8.0,8,6.0
2018-09-02,Leicester,8.0,8,6.0
2018-09-15,Leicester,10.0,10,6.0
2018-09-16,Leicester,10.0,11,6.0
2018-09-17,Leicester,10.0,11,6.0
2018-09-22,Leicester,8.0,8,9.0
2018-09-23,Leicester,9.0,9,9.0
2018-09-29,Leicester,7.0,7,12.0
2018-09-30,Leicester,7.0,7,12.0
2018-10-01,Leicester,8.0,8,12.0
2018-10-05,Leicester,8.0,8,12.0
2018-10-06,Leicester,10.0,10,12.0
2018-10-07,Leicester,10.0,10,12.0
2018-10-20,Leicester,10.0,10,12.0
2018-10-21,Leicester,11.0,11,12.0
2018-10-22,Leicester,11.0,11,12.0
2018-10-27,Leicester,12.0,12,13.0
2018-10-28,Leicester,12.0,12,13.0
2018-10-29,Leicester,12.0,12,13.0
2018-11-03,Leicester,10.0,10,16.0
2018-11-04,Leicester,10.0,10,16.0
2018-11-05,Leicester,10.0,10,16.0
2018-11-10,Leicester,10.0,10,17.0
2018-11-11,Leicester,10.0,10,17.0
2018-11-24,Leicester,10.0,10,18.0
2018-11-25,Leicester,10.0,10,18.0
2018-11-26,Leicester,10.0,10,18.0
2018-11-30,Leicester,10.0,10,18.0
2018-12-01,Leicester,8.0,8,21.0
2018-12-02,Leicester,8.0,8,21.0
2018-12-04,Leicester,9.0,9,21.0
2018-12-05,Leicester,9.0,9,22.0
2018-12-08,Leicester,9.0,9,22.0
2018-12-09,Leicester,9.0,9,22.0
