Date,Team,rank,position,CumPts
2022-02-13,Norwich,18.0,18,17.0
2022-02-15,Norwich,18.0,18,17.0
2022-02-19,Norwich,20.0,20,17.0
2022-02-20,Norwich,20.0,20,17.0
2022-02-23,Norwich,20.0,20,17.0
2022-02-24,Norwich,20.0,20,17.0
2022-02-25,Norwich,20.0,20,17.0
2022-02-26,Norwich,20.0,20,17.0
2022-02-27,Norwich,20.0,20,17.0
2022-03-01,Norwich,20.0,20,17.0
2022-03-05,Norwich,20.0,20,17.0
2022-03-06,Norwich,20.0,20,17.0
2022-03-07,Norwich,20.0,20,17.0
2022-03-10,Norwich,20.0,20,17.0
2022-03-12,Norwich,20.0,20,17.0
2022-03-13,Norwich,20.0,20,17.0
2022-03-14,Norwich,20.0,20,17.0
2022-03-16,Norwich,20.0,20,17.0
2022-03-17,Norwich,20.0,20,17.0
2022-03-18,Norwich,20.0,20,17.0
2022-03-19,Norwich,20.0,20,17.0
2022-03-20,Norwich,20.0,20,17.0
2022-04-02,Norwich,20.0,20,18.0
2022-04-03,Norwich,20.0,20,18.0
2022-04-04,Norwich,20.0,20,18.0
2022-04-06,Norwich,20.0,20,18.0
2022-04-08,Norwich,20.0,20,18.0
2022-04-09,Norwich,20.0,20,18.0
2022-04-10,Norwich,20.0,20,21.0
2022-04-16,Norwich,20.0,20,21.0
2022-04-17,Norwich,20.0,20,21.0
2022-04-19,Norwich,20.0,20,21.0
2022-04-20,Norwich,20.0,20,21.0
2022-04-21,Norwich,20.0,20,21.0
2022-04-23,Norwich,20.0,20,21.0
2022-04-24,Norwich,20.0,20,21.0
2022-04-25,Norwich,20.0,20,21.0
2022-04-28,Norwich,20.0,20,21.0
2022-04-30,Norwich,20.0,20,21.0
2022-05-01,Norwich,20.0,20,21.0
2022-05-02,Norwich,20.0,20,21.0
2022-05-07,Norwich,20.0,20,21.0
2022-05-08,Norwich,20.0,20,21.0
2022-05-10,Norwich,20.0,20,21.0
2022-05-11,Norwich,20.0,20,21.0
2022-05-12,Norwich,20.0,20,21.0
2022-05-15,Norwich,20.0,20,22.0
2022-05-16,Norwich,20.0,20,22.0
2022-05-17,Norwich,20.0,20,22.0
2022-05-19,Norwich,20.0,20,22.0
2022-05-22,Norwich,20.0,20,22.0
2021-08-13,Watford,2.0,17,0.0
2021-08-14,Watford,6.0,6,3.0
2021-08-15,Watford,7.0,7,3.0
2021-08-21,Watford,12.0,12,3.0
2021-08-22,Watford,12.0,12,3.0
2021-08-23,Watford,11.0,11,3.0
2021-08-28,Watford,12.0,12,3.0
2021-08-29,Watford,12.0,12,3.0
2021-09-11,Watford,15.0,15,3.0
2021-09-12,Watford,15.0,15,3.0
2021-09-13,Watford,15.0,15,3.0
2021-09-17,Watford,15.0,15,3.0
2021-09-18,Watford,11.0,11,6.0
2021-09-19,Watford,11.0,11,6.0
2021-09-25,Watford,11.0,11,7.0
2021-09-26,Watford,12.0,12,7.0
2021-09-27,Watford,12.0,12,7.0
2021-10-02,Watford,13.0,14,7.0
2021-10-03,Watford,15.0,15,7.0
2021-10-16,Watford,16.0,16,7.0
2021-10-17,Watford,16.0,16,7.0
2021-10-18,Watford,16.0,16,7.0
2021-10-22,Watford,16.0,16,7.0
2021-10-23,Watford,14.0,14,10.0
2021-10-24,Watford,14.0,14,10.0
2021-10-30,Watford,16.0,16,10.0
2021-10-31,Watford,16.0,16,10.0
2021-11-01,Watford,16.0,16,10.0
2021-11-05,Watford,16.0,16,10.0
2021-11-06,Watford,16.0,16,10.0
2021-11-07,Watford,17.0,17,10.0
2021-11-20,Watford,15.0,16,13.0
2021-11-21,Watford,15.0,16,13.0
2021-11-27,Watford,16.0,16,13.0
2021-11-28,Watford,16.0,16,13.0
2021-11-30,Watford,17.0,17,13.0
2021-12-01,Watford,17.0,17,13.0
2021-12-02,Watford,17.0,17,13.0
2021-12-04,Watford,17.0,17,13.0
2021-12-05,Watford,17.0,17,13.0
2021-12-06,Watford,17.0,17,13.0
2021-12-10,Watford,17.0,17,13.0
2021-12-11,Watford,17.0,17,13.0
2021-12-12,Watford,17.0,17,13.0
2021-12-14,Watford,17.0,17,13.0
2021-12-15,Watford,17.0,17,13.0
2021-12-16,Watford,17.0,17,13.0
2021-12-18,Watford,17.0,17,13.0
2021-12-19,Watford,17.0,17,13.0
2021-12-26,Watford,17.0,17,13.0
2021-12-27,Watford,17.0,17,13.0
2021-12-28,Watford,17.0,17,13.0
2021-12-29,Watford,17.0,17,13.0
2021-12-30,Watford,17.0,17,13.0
2022-01-01,Watford,17.0,17,13.0
2022-01-02,Watford,17.0,17,13.0
2022-01-03,Watford,17.0,17,13.0
2022-01-11,Watford,17.0,17,13.0
2022-01-12,Watford,17.0,17,13.0
2022-01-14,Watford,17.0,17,13.0
2022-01-15,Watford,17.0,17,14.0
2022-01-16,Watford,17.0,17,14.0
2022-01-18,Watford,17.0,17,14.0
2022-01-19,Watford,17.0,17,14.0
2022-01-21,Watford,18.0,18,14.0
2022-01-22,Watford,19.0,19,14.0
2022-01-23,Watford,19.0,19,14.0
2022-02-05,Watford,18.0,18,15.0
2022-02-08,Watford,19.0,19,15.0
2022-02-09,Watford,19.0,19,15.0
2022-02-10,Watford,19.0,19,15.0
2022-02-12,Watford,19.0,19,15.0
2022-02-13,Watford,19.0,19,15.0
2022-02-15,Watford,19.0,19,15.0
2022-02-19,Watford,18.0,18,18.0
2022-02-20,Watford,18.0,18,18.0
2022-02-23,Watford,19.0,19,18.0
2022-02-24,Watford,19.0,19,18.0
2022-02-25,Watford,19.0,19,18.0
2022-02-26,Watford,19.0,19,19.0
2022-02-27,Watford,19.0,19,19.0
2022-03-01,Watford,19.0,19,19.0
2022-03-05,Watford,19.0,19,19.0
2022-03-06,Watford,19.0,19,19.0
2022-03-07,Watford,19.0,19,19.0
2022-03-10,Watford,19.0,19,19.0
2022-03-12,Watford,19.0,19,19.0
2022-03-13,Watford,18.0,18,22.0
2022-03-14,Watford,18.0,18,22.0
2022-03-16,Watford,18.0,18,22.0
2022-03-17,Watford,18.0,18,22.0
2022-03-18,Watford,18.0,18,22.0
2022-03-19,Watford,18.0,18,22.0
2022-03-20,Watford,18.0,18,22.0
2022-04-02,Watford,18.0,18,22.0
2022-04-03,Watford,18.0,18,22.0
2022-04-04,Watford,18.0,18,22.0
2022-04-06,Watford,19.0,19,22.0
2022-04-08,Watford,19.0,19,22.0
2022-04-09,Watford,19.0,19,22.0
2022-04-10,Watford,19.0,19,22.0
2022-04-16,Watford,19.0,19,22.0
2022-04-17,Watford,19.0,19,22.0
2022-04-19,Watford,19.0,19,22.0
2022-04-20,Watford,19.0,19,22.0
2022-04-21,Watford,19.0,19,22.0
2022-04-23,Watford,19.0,19,22.0
2022-04-24,Watford,19.0,19,22.0
2022-04-25,Watford,19.0,19,22.0
2022-04-28,Watford,19.0,19,22.0
2022-04-30,Watford,19.0,19,22.0
2022-05-01,Watford,19.0,19,22.0
2022-05-02,Watford,19.0,19,22.0
2022-05-07,Watford,19.0,19,22.0
2022-05-08,Watford,19.0,19,22.0
2022-05-10,Watford,19.0,19,22.0
2022-05-11,Watford,19.0,19,23.0
2022-05-12,Watford,19.0,19,23.0
2022-05-15,Watford,19.0,19,23.0
2022-05-16,Watford,19.0,19,23.0
2022-05-17,Watford,19.0,19,23.0
2022-05-19,Watford,19.0,19,23.0
2022-05-22,Watford,19.0,19,23.0
2021-08-13,Burnley,2.0,4,0.0
2021-08-14,Burnley,14.0,14,0.0
2021-08-15,Burnley,12.0,12,0.0
2021-08-21,Burnley,18.0,18,0.0
2021-08-22,Burnley,17.0,17,0.0
2021-08-23,Burnley,17.0,17,0.0
2021-08-28,Burnley,18.0,18,0.0
2021-08-29,Burnley,16.0,16,1.0
2021-09-11,Burnley,18.0,18,1.0
2021-09-12,Burnley,18.0,18,1.0
2021-09-13,Burnley,18.0,18,1.0
2021-09-17,Burnley,19.0,19,1.0
2021-09-18,Burnley,19.0,19,1.0
2021-09-19,Burnley,19.0,19,1.0
2021-09-25,Burnley,19.0,19,2.0
2021-09-26,Burnley,19.0,19,2.0
2021-09-27,Burnley,19.0,19,2.0
2021-10-02,Burnley,18.0,18,3.0
2021-10-03,Burnley,18.0,18,3.0
2021-10-16,Burnley,19.0,19,3.0
2021-10-17,Burnley,18.0,18,3.0
2021-10-18,Burnley,18.0,18,3.0
2021-10-22,Burnley,18.0,18,3.0
2021-10-23,Burnley,18.0,18,4.0
2021-10-24,Burnley,18.0,18,4.0
2021-10-30,Burnley,17.0,17,7.0
2021-10-31,Burnley,18.0,18,7.0
2021-11-01,Burnley,18.0,18,7.0
2021-11-05,Burnley,18.0,18,7.0
2021-11-06,Burnley,18.0,18,8.0
2021-11-07,Burnley,18.0,18,8.0
2021-11-20,Burnley,18.0,18,9.0
2021-11-21,Burnley,18.0,18,9.0
2021-11-27,Burnley,18.0,18,9.0
2021-11-28,Burnley,18.0,18,9.0
2021-11-30,Burnley,19.0,19,9.0
2021-12-01,Burnley,18.0,18,10.0
2021-12-02,Burnley,18.0,18,10.0
2021-12-04,Burnley,18.0,18,10.0
2021-12-05,Burnley,18.0,18,10.0
2021-12-06,Burnley,18.0,18,10.0
2021-12-10,Burnley,18.0,18,10.0
2021-12-11,Burnley,18.0,18,10.0
2021-12-12,Burnley,18.0,18,11.0
2021-12-14,Burnley,18.0,18,11.0
2021-12-15,Burnley,18.0,18,11.0
2021-12-16,Burnley,18.0,18,11.0
2021-12-18,Burnley,18.0,18,11.0
2021-12-19,Burnley,18.0,18,11.0
2021-12-26,Burnley,18.0,18,11.0
2021-12-27,Burnley,18.0,18,11.0
2021-12-28,Burnley,18.0,18,11.0
2021-12-29,Burnley,18.0,18,11.0
2021-12-30,Burnley,18.0,18,11.0
2022-01-01,Burnley,18.0,18,11.0
2022-01-02,Burnley,18.0,18,11.0
2022-01-03,Burnley,18.0,18,11.0
2022-01-11,Burnley,18.0,18,11.0
2022-01-12,Burnley,18.0,18,11.0
2022-01-14,Burnley,18.0,18,11.0
2022-01-15,Burnley,20.0,20,11.0
2022-01-16,Burnley,20.0,20,11.0
2022-01-18,Burnley,20.0,20,11.0
2022-01-19,Burnley,20.0,20,11.0
2022-01-21,Burnley,20.0,20,11.0
2022-01-22,Burnley,20.0,20,11.0
2022-01-23,Burnley,20.0,20,12.0
2022-02-05,Burnley,20.0,20,13.0
2022-02-08,Burnley,20.0,20,14.0
2022-02-09,Burnley,20.0,20,14.0
2022-02-10,Burnley,20.0,20,14.0
2022-02-12,Burnley,20.0,20,14.0
2022-02-13,Burnley,20.0,20,14.0
2022-02-15,Burnley,20.0,20,14.0
2022-02-19,Burnley,19.0,19,17.0
2022-02-20,Burnley,19.0,19,17.0
2022-02-23,Burnley,18.0,18,20.0
2022-02-24,Burnley,18.0,18,20.0
2022-02-25,Burnley,18.0,18,20.0
2022-02-26,Burnley,18.0,18,21.0
2022-02-27,Burnley,18.0,18,21.0
2022-03-01,Burnley,18.0,18,21.0
2022-03-05,Burnley,18.0,18,21.0
2022-03-06,Burnley,18.0,18,21.0
2022-03-07,Burnley,18.0,18,21.0
2022-03-10,Burnley,18.0,18,21.0
2022-03-12,Burnley,18.0,18,21.0
2022-03-13,Burnley,19.0,19,21.0
2022-03-14,Burnley,19.0,19,21.0
2022-03-16,Burnley,19.0,19,21.0
2022-03-17,Burnley,19.0,19,21.0
2022-03-18,Burnley,19.0,19,21.0
2022-03-19,Burnley,19.0,19,21.0
2022-03-20,Burnley,19.0,19,21.0
2022-04-02,Burnley,19.0,19,21.0
2022-04-03,Burnley,19.0,19,21.0
2022-04-04,Burnley,19.0,19,21.0
2022-04-06,Burnley,18.0,18,24.0
2022-04-08,Burnley,18.0,18,24.0
2022-04-09,Burnley,18.0,18,24.0
2022-04-10,Burnley,18.0,18,24.0
2022-04-16,Burnley,18.0,18,24.0
2022-04-17,Burnley,18.0,18,25.0
2022-04-19,Burnley,18.0,18,25.0
2022-04-20,Burnley,18.0,18,25.0
2022-04-21,Burnley,18.0,18,28.0
2022-04-23,Burnley,18.0,18,28.0
2022-04-24,Burnley,17.0,17,31.0
2022-04-25,Burnley,17.0,17,31.0
2022-04-28,Burnley,17.0,17,31.0
2022-04-30,Burnley,16.0,16,34.0
2022-05-01,Burnley,16.0,16,34.0
2022-05-02,Burnley,16.0,16,34.0
2022-05-07,Burnley,16.0,16,34.0
2022-05-08,Burnley,17.0,17,34.0
2022-05-10,Burnley,17.0,17,34.0
2022-05-11,Burnley,17.0,17,34.0
2022-05-12,Burnley,17.0,17,34.0
2022-05-15,Burnley,18.0,18,34.0
2022-05-16,Burnley,18.0,18,34.0
2022-05-17,Burnley,18.0,18,34.0
2022-05-19,Burnley,17.0,17,35.0
2022-05-22,Burnley,18.0,18,35.0
2021-08-13,Leeds,2.0,8,0.0
2021-08-14,Leeds,20.0,20,0.0
2021-08-15,Leeds,20.0,20,0.0
2021-08-21,Leeds,14.0,14,1.0
2021-08-22,Leeds,15.0,15,1.0
2021-08-23,Leeds,15.0,15,1.0
2021-08-28,Leeds,16.0,16,1.0
2021-08-29,Leeds,15.0,15,2.0
2021-09-11,Leeds,17.0,17,2.0
2021-09-12,Leeds,17.0,17,2.0
2021-09-13,Leeds,17.0,17,2.0
2021-09-17,Leeds,16.0,16,3.0
2021-09-18,Leeds,17.0,17,3.0
2021-09-19,Leeds,17.0,17,3.0
2021-09-25,Leeds,18.0,18,3.0
2021-09-26,Leeds,18.0,18,3.0
2021-09-27,Leeds,18.0,18,3.0
2021-10-02,Leeds,16.0,16,6.0
2021-10-03,Leeds,16.0,16,6.0
2021-10-16,Leeds,17.0,17,6.0
2021-10-17,Leeds,17.0,17,6.0
2021-10-18,Leeds,17.0,17,6.0
2021-10-22,Leeds,17.0,17,6.0
2021-10-23,Leeds,17.0,17,7.0
2021-10-24,Leeds,17.0,17,7.0
2021-10-30,Leeds,18.0,18,7.0
2021-10-31,Leeds,17.0,17,10.0
2021-11-01,Leeds,17.0,17,10.0
2021-11-05,Leeds,17.0,17,10.0
2021-11-06,Leeds,17.0,17,10.0
2021-11-07,Leeds,15.0,15,11.0
2021-11-20,Leeds,17.0,17,11.0
2021-11-21,Leeds,17.0,17,11.0
2021-11-27,Leeds,17.0,17,12.0
2021-11-28,Leeds,17.0,17,12.0
2021-11-30,Leeds,15.0,15,15.0
2021-12-01,Leeds,15.0,15,15.0
2021-12-02,Leeds,15.0,15,15.0
2021-12-04,Leeds,16.0,16,15.0
2021-12-05,Leeds,14.0,14,16.0
2021-12-06,Leeds,15.0,15,16.0
2021-12-10,Leeds,15.0,15,16.0
2021-12-11,Leeds,15.0,15,16.0
2021-12-12,Leeds,15.0,15,16.0
2021-12-14,Leeds,16.0,16,16.0
2021-12-15,Leeds,16.0,16,16.0
2021-12-16,Leeds,16.0,16,16.0
2021-12-18,Leeds,16.0,16,16.0
2021-12-19,Leeds,16.0,16,16.0
2021-12-26,Leeds,16.0,16,16.0
2021-12-27,Leeds,16.0,16,16.0
2021-12-28,Leeds,16.0,16,16.0
2021-12-29,Leeds,16.0,16,16.0
2021-12-30,Leeds,16.0,16,16.0
2022-01-01,Leeds,16.0,16,16.0
2022-01-02,Leeds,16.0,16,19.0
2022-01-03,Leeds,16.0,16,19.0
2022-01-11,Leeds,16.0,16,19.0
2022-01-12,Leeds,16.0,16,19.0
2022-01-14,Leeds,16.0,16,19.0
2022-01-15,Leeds,16.0,16,19.0
2022-01-16,Leeds,15.0,15,22.0
2022-01-18,Leeds,15.0,15,22.0
2022-01-19,Leeds,15.0,15,22.0
2022-01-21,Leeds,15.0,15,22.0
2022-01-22,Leeds,15.0,15,22.0
2022-01-23,Leeds,15.0,15,22.0
2022-02-05,Leeds,15.0,15,22.0
2022-02-08,Leeds,15.0,15,22.0
2022-02-09,Leeds,15.0,15,23.0
2022-02-10,Leeds,15.0,15,23.0
2022-02-12,Leeds,15.0,15,23.0
2022-02-13,Leeds,15.0,15,23.0
2022-02-15,Leeds,15.0,15,23.0
2022-02-19,Leeds,15.0,15,23.0
2022-02-20,Leeds,15.0,15,23.0
2022-02-23,Leeds,15.0,15,23.0
2022-02-24,Leeds,15.0,15,23.0
2022-02-25,Leeds,15.0,15,23.0
2022-02-26,Leeds,16.0,16,23.0
2022-02-27,Leeds,16.0,16,23.0
2022-03-01,Leeds,16.0,16,23.0
2022-03-05,Leeds,16.0,16,23.0
2022-03-06,Leeds,16.0,16,23.0
2022-03-07,Leeds,16.0,16,23.0
2022-03-10,Leeds,16.0,16,23.0
2022-03-12,Leeds,16.0,16,23.0
2022-03-13,Leeds,16.0,16,26.0
2022-03-14,Leeds,16.0,16,26.0
2022-03-16,Leeds,16.0,16,26.0
2022-03-17,Leeds,16.0,16,26.0
2022-03-18,Leeds,16.0,16,29.0
2022-03-19,Leeds,16.0,16,29.0
2022-03-20,Leeds,16.0,16,29.0
2022-04-02,Leeds,16.0,16,30.0
2022-04-03,Leeds,16.0,16,30.0
2022-04-04,Leeds,16.0,16,30.0
2022-04-06,Leeds,16.0,16,30.0
2022-04-08,Leeds,16.0,16,30.0
2022-04-09,Leeds,16.0,16,33.0
2022-04-10,Leeds,16.0,16,33.0
2022-04-16,Leeds,16.0,16,33.0
2022-04-17,Leeds,16.0,16,33.0
2022-04-19,Leeds,16.0,16,33.0
2022-04-20,Leeds,16.0,16,33.0
2022-04-21,Leeds,16.0,16,33.0
2022-04-23,Leeds,16.0,16,33.0
2022-04-24,Leeds,16.0,16,33.0
2022-04-25,Leeds,16.0,16,34.0
2022-04-28,Leeds,16.0,16,34.0
2022-04-30,Leeds,17.0,17,34.0
2022-05-01,Leeds,17.0,17,34.0
2022-05-02,Leeds,17.0,17,34.0
2022-05-07,Leeds,17.0,17,34.0
2022-05-08,Leeds,18.0,18,34.0
2022-05-10,Leeds,18.0,18,34.0
2022-05-11,Leeds,18.0,18,34.0
2022-05-12,Leeds,18.0,18,34.0
2022-05-15,Leeds,17.0,17,35.0
2022-05-16,Leeds,17.0,17,35.0
2022-05-17,Leeds,17.0,17,35.0
2022-05-19,Leeds,18.0,18,35.0
2022-05-22,Leeds,17.0,17,38.0
2021-08-13,Everton,2.0,7,0.0
2021-08-14,Everton,4.0,4,3.0
2021-08-15,Everton,5.0,5,3.0
2021-08-21,Everton,3.0,3,4.0
2021-08-22,Everton,6.0,6,4.0
2021-08-23,Everton,7.0,7,4.0
2021-08-28,Everton,4.0,4,7.0
2021-08-29,Everton,6.0,6,7.0
2021-09-11,Everton,8.0,8,7.0
2021-09-12,Everton,8.0,8,7.0
2021-09-13,Everton,4.0,4,10.0
2021-09-17,Everton,4.0,4,10.0
2021-09-18,Everton,5.0,5,10.0
2021-09-19,Everton,6.0,6,10.0
2021-09-25,Everton,5.0,5,13.0
2021-09-26,Everton,5.0,5,13.0
2021-09-27,Everton,5.0,5,13.0
2021-10-02,Everton,4.0,4,14.0
2021-10-03,Everton,5.0,5,14.0
2021-10-16,Everton,6.0,6,14.0
2021-10-17,Everton,8.0,8,14.0
2021-10-18,Everton,8.0,8,14.0
2021-10-22,Everton,8.0,8,14.0
2021-10-23,Everton,8.0,8,14.0
2021-10-24,Everton,8.0,8,14.0
2021-10-30,Everton,9.0,9,14.0
2021-10-31,Everton,9.0,9,14.0
2021-11-01,Everton,10.0,10,14.0
2021-11-05,Everton,10.0,10,14.0
2021-11-06,Everton,11.0,11,14.0
2021-11-07,Everton,11.0,11,15.0
2021-11-20,Everton,11.0,11,15.0
2021-11-21,Everton,11.0,11,15.0
2021-11-27,Everton,12.0,12,15.0
2021-11-28,Everton,14.0,14,15.0
2021-11-30,Everton,14.0,14,15.0
2021-12-01,Everton,14.0,14,15.0
2021-12-02,Everton,14.0,14,15.0
2021-12-04,Everton,15.0,15,15.0
2021-12-05,Everton,16.0,16,15.0
2021-12-06,Everton,12.0,12,18.0
2021-12-10,Everton,13.0,13,18.0
2021-12-11,Everton,13.0,13,18.0
2021-12-12,Everton,14.0,14,18.0
2021-12-14,Everton,14.0,14,18.0
2021-12-15,Everton,14.0,14,18.0
2021-12-16,Everton,14.0,14,19.0
2021-12-18,Everton,14.0,14,19.0
2021-12-19,Everton,14.0,14,19.0
2021-12-26,Everton,15.0,15,19.0
2021-12-27,Everton,15.0,15,19.0
2021-12-28,Everton,15.0,15,19.0
2021-12-29,Everton,15.0,15,19.0
2021-12-30,Everton,15.0,15,19.0
2022-01-01,Everton,15.0,15,19.0
2022-01-02,Everton,15.0,15,19.0
2022-01-03,Everton,15.0,15,19.0
2022-01-11,Everton,15.0,15,19.0
2022-01-12,Everton,15.0,15,19.0
2022-01-14,Everton,15.0,15,19.0
2022-01-15,Everton,15.0,15,19.0
2022-01-16,Everton,16.0,16,19.0
2022-01-18,Everton,16.0,16,19.0
2022-01-19,Everton,16.0,16,19.0
2022-01-21,Everton,16.0,16,19.0
2022-01-22,Everton,16.0,16,19.0
2022-01-23,Everton,16.0,16,19.0
2022-02-05,Everton,16.0,16,19.0
2022-02-08,Everton,16.0,16,19.0
2022-02-09,Everton,16.0,16,19.0
2022-02-10,Everton,16.0,16,19.0
2022-02-12,Everton,16.0,16,22.0
2022-02-13,Everton,16.0,16,22.0
2022-02-15,Everton,16.0,16,22.0
2022-02-19,Everton,16.0,16,22.0
2022-02-20,Everton,16.0,16,22.0
2022-02-23,Everton,16.0,16,22.0
2022-02-24,Everton,16.0,16,22.0
2022-02-25,Everton,16.0,16,22.0
2022-02-26,Everton,17.0,17,22.0
2022-02-27,Everton,17.0,17,22.0
2022-03-01,Everton,17.0,17,22.0
2022-03-05,Everton,17.0,17,22.0
2022-03-06,Everton,17.0,17,22.0
2022-03-07,Everton,17.0,17,22.0
2022-03-10,Everton,17.0,17,22.0
2022-03-12,Everton,17.0,17,22.0
2022-03-13,Everton,17.0,17,22.0
2022-03-14,Everton,17.0,17,22.0
2022-03-16,Everton,17.0,17,22.0
2022-03-17,Everton,17.0,17,25.0
2022-03-18,Everton,17.0,17,25.0
2022-03-19,Everton,17.0,17,25.0
2022-03-20,Everton,17.0,17,25.0
2022-04-02,Everton,17.0,17,25.0
2022-04-03,Everton,17.0,17,25.0
2022-04-04,Everton,17.0,17,25.0
2022-04-06,Everton,17.0,17,25.0
2022-04-08,Everton,17.0,17,25.0
2022-04-09,Everton,17.0,17,28.0
2022-04-10,Everton,17.0,17,28.0
2022-04-16,Everton,17.0,17,28.0
2022-04-17,Everton,17.0,17,28.0
2022-04-19,Everton,17.0,17,28.0
2022-04-20,Everton,17.0,17,29.0
2022-04-21,Everton,17.0,17,29.0
2022-04-23,Everton,17.0,17,29.0
2022-04-24,Everton,18.0,18,29.0
2022-04-25,Everton,18.0,18,29.0
2022-04-28,Everton,18.0,18,29.0
2022-04-30,Everton,18.0,18,29.0
2022-05-01,Everton,18.0,18,32.0
2022-05-02,Everton,18.0,18,32.0
2022-05-07,Everton,18.0,18,32.0
2022-05-08,Everton,16.0,16,35.0
2022-05-10,Everton,16.0,16,35.0
2022-05-11,Everton,16.0,16,36.0
2022-05-12,Everton,16.0,16,36.0
2022-05-15,Everton,16.0,16,36.0
2022-05-16,Everton,16.0,16,36.0
2022-05-17,Everton,16.0,16,36.0
2022-05-19,Everton,16.0,16,39.0
2022-05-22,Everton,16.0,16,39.0
2021-08-13,Southampton,2.0,15,0.0
2021-08-14,Southampton,16.0,16,0.0
2021-08-15,Southampton,16.0,16,0.0
2021-08-21,Southampton,16.0,16,0.0
2021-08-22,Southampton,13.0,13,1.0
2021-08-23,Southampton,13.0,13,1.0
2021-08-28,Southampton,13.0,13,2.0
2021-08-29,Southampton,13.0,13,2.0
2021-09-11,Southampton,14.0,14,3.0
2021-09-12,Southampton,14.0,14,3.0
2021-09-13,Southampton,14.0,14,3.0
2021-09-17,Southampton,14.0,14,3.0
2021-09-18,Southampton,15.0,15,4.0
2021-09-19,Southampton,15.0,15,4.0
2021-09-25,Southampton,15.0,15,4.0
2021-09-26,Southampton,16.0,16,4.0
2021-09-27,Southampton,16.0,16,4.0
2021-10-02,Southampton,17.0,17,4.0
2021-10-03,Southampton,17.0,17,4.0
2021-10-16,Southampton,15.0,15,7.0
2021-10-17,Southampton,15.0,15,7.0
2021-10-18,Southampton,15.0,15,7.0
2021-10-22,Southampton,15.0,15,7.0
2021-10-23,Southampton,16.0,16,8.0
2021-10-24,Southampton,16.0,16,8.0
2021-10-30,Southampton,14.0,14,11.0
2021-10-31,Southampton,14.0,14,11.0
2021-11-01,Southampton,14.0,14,11.0
2021-11-05,Southampton,12.0,12,14.0
2021-11-06,Southampton,13.0,13,14.0
2021-11-07,Southampton,13.0,13,14.0
