Date,Team,rank,position,CumPts
2021-03-02,Sheffield United,20.0,20,11.0
2021-03-03,Sheffield United,20.0,20,14.0
2021-03-04,Sheffield United,20.0,20,14.0
2021-03-06,Sheffield United,20.0,20,14.0
2021-03-07,Sheffield United,20.0,20,14.0
2021-03-08,Sheffield United,20.0,20,14.0
2021-03-10,Sheffield United,20.0,20,14.0
2021-03-12,Sheffield United,20.0,20,14.0
2021-03-13,Sheffield United,20.0,20,14.0
2021-03-14,Sheffield United,20.0,20,14.0
2021-03-15,Sheffield United,20.0,20,14.0
2021-03-19,Sheffield United,20.0,20,14.0
2021-03-20,Sheffield United,20.0,20,14.0
2021-03-21,Sheffield United,20.0,20,14.0
2021-04-03,Sheffield United,20.0,20,14.0
2021-04-04,Sheffield United,20.0,20,14.0
2021-04-05,Sheffield United,20.0,20,14.0
2021-04-09,Sheffield United,20.0,20,14.0
2021-04-10,Sheffield United,20.0,20,14.0
2021-04-11,Sheffield United,20.0,20,14.0
2021-04-12,Sheffield United,20.0,20,14.0
2021-04-16,Sheffield United,20.0,20,14.0
2021-04-17,Sheffield United,20.0,20,14.0
2021-04-18,Sheffield United,20.0,20,14.0
2021-04-19,Sheffield United,20.0,20,14.0
2021-04-20,Sheffield United,20.0,20,14.0
2021-04-21,Sheffield United,20.0,20,14.0
2021-04-22,Sheffield United,20.0,20,14.0
2021-04-23,Sheffield United,20.0,20,14.0
2021-04-24,Sheffield United,20.0,20,17.0
2021-04-25,Sheffield United,20.0,20,17.0
2021-04-26,Sheffield United,20.0,20,17.0
2021-04-30,Sheffield United,20.0,20,17.0
2021-05-01,Sheffield United,20.0,20,17.0
2021-05-02,Sheffield United,20.0,20,17.0
2021-05-03,Sheffield United,20.0,20,17.0
2021-05-07,Sheffield United,20.0,20,17.0
2021-05-08,Sheffield United,20.0,20,17.0
2021-05-09,Sheffield United,20.0,20,17.0
2021-05-10,Sheffield United,20.0,20,17.0
2021-05-11,Sheffield United,20.0,20,17.0
2021-05-12,Sheffield United,20.0,20,17.0
2021-05-13,Sheffield United,20.0,20,17.0
2021-05-14,Sheffield United,20.0,20,17.0
2021-05-15,Sheffield United,20.0,20,17.0
2021-05-16,Sheffield United,20.0,20,20.0
2021-05-18,Sheffield United,20.0,20,20.0
2021-05-19,Sheffield United,20.0,20,20.0
2021-05-23,Sheffield United,20.0,20,23.0
2020-09-12,West Brom,5.0,15,0.0
2020-09-13,West Brom,19.0,20,0.0
2020-09-14,West Brom,19.0,20,0.0
2020-09-19,West Brom,20.0,20,0.0
2020-09-20,West Brom,20.0,20,0.0
2020-09-21,West Brom,20.0,20,0.0
2020-09-26,West Brom,16.0,16,1.0
2020-09-27,West Brom,17.0,17,1.0
2020-09-28,West Brom,17.0,17,1.0
2020-10-03,West Brom,17.0,17,1.0
2020-10-04,West Brom,17.0,17,1.0
2020-10-17,West Brom,17.0,17,1.0
2020-10-18,West Brom,18.0,18,1.0
2020-10-19,West Brom,17.0,17,2.0
2020-10-23,West Brom,17.0,17,2.0
2020-10-24,West Brom,17.0,17,2.0
2020-10-25,West Brom,17.0,17,2.0
2020-10-26,West Brom,17.0,17,3.0
2020-10-30,West Brom,17.0,17,3.0
2020-10-31,West Brom,17.0,17,3.0
2020-11-01,West Brom,17.0,17,3.0
2020-11-02,West Brom,18.0,18,3.0
2020-11-06,West Brom,18.0,18,3.0
2020-11-07,West Brom,18.0,18,3.0
2020-11-08,West Brom,18.0,18,3.0
2020-11-21,West Brom,18.0,18,3.0
2020-11-22,West Brom,18.0,18,3.0
2020-11-23,West Brom,19.0,19,3.0
2020-11-27,West Brom,19.0,19,3.0
2020-11-28,West Brom,17.0,17,6.0
2020-11-29,West Brom,17.0,17,6.0
2020-11-30,West Brom,18.0,18,6.0
2020-12-05,West Brom,18.0,18,6.0
2020-12-06,West Brom,19.0,19,6.0
2020-12-07,West Brom,19.0,19,6.0
2020-12-11,West Brom,19.0,19,6.0
2020-12-12,West Brom,19.0,19,6.0
2020-12-13,West Brom,19.0,19,6.0
2020-12-15,West Brom,19.0,19,7.0
2020-12-16,West Brom,19.0,19,7.0
2020-12-17,West Brom,19.0,19,7.0
2020-12-19,West Brom,19.0,19,7.0
2020-12-20,West Brom,19.0,19,7.0
2020-12-21,West Brom,19.0,19,7.0
2020-12-26,West Brom,19.0,19,7.0
2020-12-27,West Brom,19.0,19,8.0
2020-12-28,West Brom,19.0,19,8.0
2020-12-29,West Brom,19.0,19,8.0
2020-12-30,West Brom,19.0,19,8.0
2021-01-01,West Brom,19.0,19,8.0
2021-01-02,West Brom,19.0,19,8.0
2021-01-03,West Brom,19.0,19,8.0
2021-01-04,West Brom,19.0,19,8.0
2021-01-12,West Brom,19.0,19,8.0
2021-01-13,West Brom,19.0,19,8.0
2021-01-14,West Brom,19.0,19,8.0
2021-01-16,West Brom,19.0,19,11.0
2021-01-17,West Brom,19.0,19,11.0
2021-01-18,West Brom,19.0,19,11.0
2021-01-19,West Brom,19.0,19,11.0
2021-01-20,West Brom,19.0,19,11.0
2021-01-21,West Brom,19.0,19,11.0
2021-01-23,West Brom,19.0,19,11.0
2021-01-26,West Brom,19.0,19,11.0
2021-01-27,West Brom,19.0,19,11.0
2021-01-28,West Brom,19.0,19,11.0
2021-01-30,West Brom,19.0,19,12.0
2021-01-31,West Brom,19.0,19,12.0
2021-02-02,West Brom,19.0,19,12.0
2021-02-03,West Brom,19.0,19,12.0
2021-02-04,West Brom,19.0,19,12.0
2021-02-06,West Brom,19.0,19,12.0
2021-02-07,West Brom,19.0,19,12.0
2021-02-08,West Brom,19.0,19,12.0
2021-02-13,West Brom,19.0,19,12.0
2021-02-14,West Brom,19.0,19,13.0
2021-02-15,West Brom,19.0,19,13.0
2021-02-17,West Brom,19.0,19,13.0
2021-02-19,West Brom,19.0,19,13.0
2021-02-20,West Brom,19.0,19,14.0
2021-02-21,West Brom,19.0,19,14.0
2021-02-22,West Brom,19.0,19,14.0
2021-02-23,West Brom,19.0,19,14.0
2021-02-27,West Brom,19.0,19,17.0
2021-02-28,West Brom,19.0,19,17.0
2021-03-01,West Brom,19.0,19,17.0
2021-03-02,West Brom,19.0,19,17.0
2021-03-03,West Brom,19.0,19,17.0
2021-03-04,West Brom,19.0,19,17.0
2021-03-06,West Brom,19.0,19,17.0
2021-03-07,West Brom,19.0,19,18.0
2021-03-08,West Brom,19.0,19,18.0
2021-03-10,West Brom,19.0,19,18.0
2021-03-12,West Brom,19.0,19,18.0
2021-03-13,West Brom,19.0,19,18.0
2021-03-14,West Brom,19.0,19,18.0
2021-03-15,West Brom,19.0,19,18.0
2021-03-19,West Brom,19.0,19,18.0
2021-03-20,West Brom,19.0,19,18.0
2021-03-21,West Brom,19.0,19,18.0
2021-04-03,West Brom,19.0,19,21.0
2021-04-04,West Brom,19.0,19,21.0
2021-04-05,West Brom,19.0,19,21.0
2021-04-09,West Brom,19.0,19,21.0
2021-04-10,West Brom,19.0,19,21.0
2021-04-11,West Brom,19.0,19,21.0
2021-04-12,West Brom,19.0,19,24.0
2021-04-16,West Brom,19.0,19,24.0
2021-04-17,West Brom,19.0,19,24.0
2021-04-18,West Brom,19.0,19,24.0
2021-04-19,West Brom,19.0,19,24.0
2021-04-20,West Brom,19.0,19,24.0
2021-04-21,West Brom,19.0,19,24.0
2021-04-22,West Brom,19.0,19,24.0
2021-04-23,West Brom,19.0,19,24.0
2021-04-24,West Brom,19.0,19,24.0
2021-04-25,West Brom,19.0,19,25.0
2021-04-26,West Brom,19.0,19,25.0
2021-04-30,West Brom,19.0,19,25.0
2021-05-01,West Brom,19.0,19,25.0
2021-05-02,West Brom,19.0,19,25.0
2021-05-03,West Brom,19.0,19,26.0
2021-05-07,West Brom,19.0,19,26.0
2021-05-08,West Brom,19.0,19,26.0
2021-05-09,West Brom,19.0,19,26.0
2021-05-10,West Brom,19.0,19,26.0
2021-05-11,West Brom,19.0,19,26.0
2021-05-12,West Brom,19.0,19,26.0
2021-05-13,West Brom,19.0,19,26.0
2021-05-14,West Brom,19.0,19,26.0
2021-05-15,West Brom,19.0,19,26.0
2021-05-16,West Brom,19.0,19,26.0
2021-05-18,West Brom,19.0,19,26.0
2021-05-19,West Brom,19.0,19,26.0
2021-05-23,West Brom,19.0,19,26.0
2020-09-12,Fulham,20.0,20,0.0
2020-09-13,Fulham,19.0,19,0.0
2020-09-14,Fulham,19.0,19,0.0
2020-09-19,Fulham,19.0,19,0.0
2020-09-20,Fulham,18.0,18,0.0
2020-09-21,Fulham,18.0,18,0.0
2020-09-26,Fulham,20.0,20,0.0
2020-09-27,Fulham,19.0,19,0.0
2020-09-28,Fulham,20.0,20,0.0
2020-10-03,Fulham,20.0,20,0.0
2020-10-04,Fulham,20.0,20,0.0
2020-10-17,Fulham,20.0,20,0.0
2020-10-18,Fulham,19.0,19,1.0
2020-10-19,Fulham,20.0,20,1.0
2020-10-23,Fulham,20.0,20,1.0
2020-10-24,Fulham,20.0,20,1.0
2020-10-25,Fulham,20.0,20,1.0
2020-10-26,Fulham,20.0,20,1.0
2020-10-30,Fulham,20.0,20,1.0
2020-10-31,Fulham,19.0,19,1.0
2020-11-01,Fulham,19.0,19,1.0
2020-11-02,Fulham,17.0,17,4.0
2020-11-06,Fulham,17.0,17,4.0
2020-11-07,Fulham,17.0,17,4.0
2020-11-08,Fulham,17.0,17,4.0
2020-11-21,Fulham,17.0,17,4.0
2020-11-22,Fulham,17.0,17,4.0
2020-11-23,Fulham,18.0,18,4.0
2020-11-27,Fulham,18.0,18,4.0
2020-11-28,Fulham,19.0,19,4.0
2020-11-29,Fulham,19.0,19,4.0
2020-11-30,Fulham,17.0,17,7.0
2020-12-05,Fulham,17.0,17,7.0
2020-12-06,Fulham,17.0,17,7.0
2020-12-07,Fulham,17.0,17,7.0
2020-12-11,Fulham,17.0,17,7.0
2020-12-12,Fulham,17.0,17,7.0
2020-12-13,Fulham,18.0,18,8.0
2020-12-15,Fulham,18.0,18,8.0
2020-12-16,Fulham,17.0,17,9.0
2020-12-17,Fulham,18.0,18,9.0
2020-12-19,Fulham,17.0,17,10.0
2020-12-20,Fulham,17.0,17,10.0
2020-12-21,Fulham,18.0,18,10.0
2020-12-26,Fulham,18.0,18,11.0
2020-12-27,Fulham,18.0,18,11.0
2020-12-28,Fulham,18.0,18,11.0
2020-12-29,Fulham,18.0,18,11.0
2020-12-30,Fulham,18.0,18,11.0
2021-01-01,Fulham,18.0,18,11.0
2021-01-02,Fulham,18.0,18,11.0
2021-01-03,Fulham,18.0,18,11.0
2021-01-04,Fulham,18.0,18,11.0
2021-01-12,Fulham,18.0,18,11.0
2021-01-13,Fulham,18.0,18,12.0
2021-01-14,Fulham,18.0,18,12.0
2021-01-16,Fulham,18.0,18,12.0
2021-01-17,Fulham,18.0,18,12.0
2021-01-18,Fulham,18.0,18,12.0
2021-01-19,Fulham,18.0,18,12.0
2021-01-20,Fulham,18.0,18,12.0
2021-01-21,Fulham,18.0,18,12.0
2021-01-23,Fulham,18.0,18,12.0
2021-01-26,Fulham,18.0,18,12.0
2021-01-27,Fulham,18.0,18,13.0
2021-01-28,Fulham,18.0,18,13.0
2021-01-30,Fulham,18.0,18,14.0
2021-01-31,Fulham,18.0,18,14.0
2021-02-02,Fulham,18.0,18,14.0
2021-02-03,Fulham,18.0,18,14.0
2021-02-04,Fulham,18.0,18,14.0
2021-02-06,Fulham,18.0,18,15.0
2021-02-07,Fulham,18.0,18,15.0
2021-02-08,Fulham,18.0,18,15.0
2021-02-13,Fulham,18.0,18,15.0
2021-02-14,Fulham,18.0,18,18.0
2021-02-15,Fulham,18.0,18,18.0
2021-02-17,Fulham,18.0,18,19.0
2021-02-19,Fulham,18.0,18,19.0
2021-02-20,Fulham,18.0,18,22.0
2021-02-21,Fulham,18.0,18,22.0
2021-02-22,Fulham,18.0,18,22.0
2021-02-23,Fulham,18.0,18,22.0
2021-02-27,Fulham,18.0,18,22.0
2021-02-28,Fulham,18.0,18,23.0
2021-03-01,Fulham,18.0,18,23.0
2021-03-02,Fulham,18.0,18,23.0
2021-03-03,Fulham,18.0,18,23.0
2021-03-04,Fulham,18.0,18,23.0
2021-03-06,Fulham,18.0,18,23.0
2021-03-07,Fulham,18.0,18,26.0
2021-03-08,Fulham,18.0,18,26.0
2021-03-10,Fulham,18.0,18,26.0
2021-03-12,Fulham,18.0,18,26.0
2021-03-13,Fulham,18.0,18,26.0
2021-03-14,Fulham,18.0,18,26.0
2021-03-15,Fulham,18.0,18,26.0
2021-03-19,Fulham,18.0,18,26.0
2021-03-20,Fulham,18.0,18,26.0
2021-03-21,Fulham,18.0,18,26.0
2021-04-03,Fulham,18.0,18,26.0
2021-04-04,Fulham,18.0,18,26.0
2021-04-05,Fulham,18.0,18,26.0
2021-04-09,Fulham,18.0,18,26.0
2021-04-10,Fulham,18.0,18,26.0
2021-04-11,Fulham,18.0,18,26.0
2021-04-12,Fulham,18.0,18,26.0
2021-04-16,Fulham,18.0,18,26.0
2021-04-17,Fulham,18.0,18,26.0
2021-04-18,Fulham,18.0,18,27.0
2021-04-19,Fulham,18.0,18,27.0
2021-04-20,Fulham,18.0,18,27.0
2021-04-21,Fulham,18.0,18,27.0
2021-04-22,Fulham,18.0,18,27.0
2021-04-23,Fulham,18.0,18,27.0
2021-04-24,Fulham,18.0,18,27.0
2021-04-25,Fulham,18.0,18,27.0
2021-04-26,Fulham,18.0,18,27.0
2021-04-30,Fulham,18.0,18,27.0
2021-05-01,Fulham,18.0,18,27.0
2021-05-02,Fulham,18.0,18,27.0
2021-05-03,Fulham,18.0,18,27.0
2021-05-07,Fulham,18.0,18,27.0
2021-05-08,Fulham,18.0,18,27.0
2021-05-09,Fulham,18.0,18,27.0
2021-05-10,Fulham,18.0,18,27.0
2021-05-11,Fulham,18.0,18,27.0
2021-05-12,Fulham,18.0,18,27.0
2021-05-13,Fulham,18.0,18,27.0
2021-05-14,Fulham,18.0,18,27.0
2021-05-15,Fulham,18.0,18,27.0
2021-05-16,Fulham,18.0,18,27.0
2021-05-18,Fulham,18.0,18,28.0
2021-05-19,Fulham,18.0,18,28.0
2021-05-23,Fulham,18.0,18,28.0
2020-09-12,Burnley,5.0,7,0.0
2020-09-13,Burnley,7.0,9,0.0
2020-09-14,Burnley,9.0,10,0.0
2020-09-19,Burnley,10.0,11,0.0
2020-09-20,Burnley,14.0,14,0.0
2020-09-21,Burnley,14.0,14,0.0
2020-09-26,Burnley,17.0,17,0.0
2020-09-27,Burnley,18.0,18,0.0
2020-09-28,Burnley,18.0,18,0.0
2020-10-03,Burnley,19.0,19,0.0
2020-10-04,Burnley,18.0,18,0.0
2020-10-17,Burnley,18.0,18,0.0
2020-10-18,Burnley,20.0,20,0.0
2020-10-19,Burnley,18.0,18,1.0
2020-10-23,Burnley,18.0,18,1.0
2020-10-24,Burnley,18.0,18,1.0
2020-10-25,Burnley,18.0,18,1.0
2020-10-26,Burnley,18.0,18,1.0
2020-10-30,Burnley,18.0,18,1.0
2020-10-31,Burnley,20.0,20,1.0
2020-11-01,Burnley,20.0,20,1.0
2020-11-02,Burnley,20.0,20,1.0
2020-11-06,Burnley,19.0,19,2.0
2020-11-07,Burnley,19.0,19,2.0
2020-11-08,Burnley,19.0,19,2.0
2020-11-21,Burnley,19.0,19,2.0
2020-11-22,Burnley,19.0,19,2.0
2020-11-23,Burnley,17.0,17,5.0
2020-11-27,Burnley,17.0,17,5.0
2020-11-28,Burnley,18.0,18,5.0
2020-11-29,Burnley,18.0,18,5.0
2020-11-30,Burnley,19.0,19,5.0
2020-12-05,Burnley,19.0,19,6.0
2020-12-06,Burnley,18.0,18,6.0
2020-12-07,Burnley,18.0,18,6.0
2020-12-11,Burnley,18.0,18,6.0
2020-12-12,Burnley,18.0,18,6.0
2020-12-13,Burnley,17.0,17,9.0
2020-12-15,Burnley,17.0,17,9.0
2020-12-16,Burnley,18.0,18,9.0
2020-12-17,Burnley,17.0,17,10.0
2020-12-19,Burnley,18.0,18,10.0
2020-12-20,Burnley,18.0,18,10.0
2020-12-21,Burnley,16.0,16,13.0
2020-12-26,Burnley,16.0,16,13.0
2020-12-27,Burnley,17.0,17,13.0
2020-12-28,Burnley,17.0,17,13.0
2020-12-29,Burnley,16.0,16,16.0
2020-12-30,Burnley,16.0,16,16.0
2021-01-01,Burnley,16.0,16,16.0
2021-01-02,Burnley,16.0,16,16.0
2021-01-03,Burnley,16.0,16,16.0
2021-01-04,Burnley,16.0,16,16.0
2021-01-12,Burnley,16.0,16,16.0
2021-01-13,Burnley,16.0,16,16.0
2021-01-14,Burnley,16.0,16,16.0
2021-01-16,Burnley,17.0,17,16.0
2021-01-17,Burnley,17.0,17,16.0
2021-01-18,Burnley,17.0,17,16.0
2021-01-19,Burnley,17.0,17,16.0
2021-01-20,Burnley,17.0,17,16.0
2021-01-21,Burnley,16.0,16,19.0
2021-01-23,Burnley,15.0,15,19.0
2021-01-26,Burnley,15.0,15,19.0
2021-01-27,Burnley,15.0,15,22.0
2021-01-28,Burnley,15.0,15,22.0
2021-01-30,Burnley,15.0,15,22.0
2021-01-31,Burnley,16.0,16,22.0
2021-02-02,Burnley,15.0,15,22.0
2021-02-03,Burnley,17.0,17,22.0
2021-02-04,Burnley,17.0,17,22.0
2021-02-06,Burnley,17.0,17,23.0
2021-02-07,Burnley,17.0,17,23.0
2021-02-08,Burnley,17.0,17,23.0
2021-02-13,Burnley,16.0,16,26.0
2021-02-14,Burnley,16.0,16,26.0
2021-02-15,Burnley,16.0,16,26.0
2021-02-17,Burnley,15.0,15,27.0
2021-02-19,Burnley,15.0,15,27.0
2021-02-20,Burnley,15.0,15,28.0
2021-02-21,Burnley,15.0,15,28.0
2021-02-22,Burnley,15.0,15,28.0
2021-02-23,Burnley,15.0,15,28.0
2021-02-27,Burnley,15.0,15,28.0
2021-02-28,Burnley,15.0,15,28.0
2021-03-01,Burnley,15.0,15,28.0
2021-03-02,Burnley,15.0,15,28.0
2021-03-03,Burnley,15.0,15,29.0
2021-03-04,Burnley,15.0,15,29.0
2021-03-06,Burnley,15.0,15,30.0
2021-03-07,Burnley,15.0,15,30.0
2021-03-08,Burnley,15.0,15,30.0
2021-03-10,Burnley,15.0,15,30.0
2021-03-12,Burnley,15.0,15,30.0
2021-03-13,Burnley,15.0,15,33.0
2021-03-14,Burnley,15.0,15,33.0
2021-03-15,Burnley,15.0,15,33.0
2021-03-19,Burnley,15.0,15,33.0
2021-03-20,Burnley,15.0,15,33.0
2021-03-21,Burnley,15.0,15,33.0
2021-04-03,Burnley,15.0,15,33.0
2021-04-04,Burnley,15.0,15,33.0
2021-04-05,Burnley,15.0,15,33.0
2021-04-09,Burnley,15.0,15,33.0
2021-04-10,Burnley,15.0,15,33.0
2021-04-11,Burnley,15.0,15,33.0
2021-04-12,Burnley,16.0,16,33.0
2021-04-16,Burnley,16.0,16,33.0
2021-04-17,Burnley,17.0,17,33.0
2021-04-18,Burnley,17.0,17,33.0
2021-04-19,Burnley,17.0,17,33.0
2021-04-20,Burnley,17.0,17,33.0
2021-04-21,Burnley,17.0,17,33.0
2021-04-22,Burnley,17.0,17,33.0
2021-04-23,Burnley,17.0,17,33.0
2021-04-24,Burnley,17.0,17,33.0
2021-04-25,Burnley,14.0,14,36.0
2021-04-26,Burnley,14.0,14,36.0
2021-04-30,Burnley,15.0,15,36.0
2021-05-01,Burnley,16.0,16,36.0
2021-05-02,Burnley,16.0,16,36.0
2021-05-03,Burnley,16.0,16,36.0
2021-05-07,Burnley,17.0,17,36.0
2021-05-08,Burnley,17.0,17,36.0
2021-05-09,Burnley,17.0,17,36.0
2021-05-10,Burnley,14.0,14,39.0
2021-05-11,Burnley,15.0,15,39.0
2021-05-12,Burnley,15.0,15,39.0
2021-05-13,Burnley,15.0,15,39.0
2021-05-14,Burnley,15.0,15,39.0
2021-05-15,Burnley,15.0,15,39.0
2021-05-16,Burnley,15.0,15,39.0
2021-05-18,Burnley,16.0,16,39.0
2021-05-19,Burnley,17.0,17,39.0
2021-05-23,Burnley,17.0,17,39.0
2020-09-12,Brighton,5.0,6,0.0
2020-09-13,Brighton,7.0,8,0.0
2020-09-14,Brighton,16.0,16,0.0
2020-09-19,Brighton,15.0,15,0.0
2020-09-20,Brighton,8.0,8,3.0
2020-09-21,Brighton,8.0,8,3.0
2020-09-26,Brighton,11.0,11,3.0
2020-09-27,Brighton,12.0,12,3.0
2020-09-28,Brighton,12.0,12,3.0
2020-10-03,Brighton,14.0,14,3.0
2020-10-04,Brighton,15.0,15,3.0
2020-10-17,Brighton,16.0,16,3.0
2020-10-18,Brighton,16.0,16,4.0
2020-10-19,Brighton,16.0,16,4.0
2020-10-23,Brighton,16.0,16,4.0
2020-10-24,Brighton,16.0,16,4.0
2020-10-25,Brighton,16.0,16,4.0
2020-10-26,Brighton,16.0,16,5.0
2020-10-30,Brighton,16.0,16,5.0
2020-10-31,Brighton,16.0,16,5.0
2020-11-01,Brighton,16.0,16,5.0
2020-11-02,Brighton,16.0,16,5.0
2020-11-06,Brighton,16.0,16,6.0
2020-11-07,Brighton,16.0,16,6.0
2020-11-08,Brighton,16.0,16,6.0
2020-11-21,Brighton,16.0,16,9.0
2020-11-22,Brighton,16.0,16,9.0
2020-11-23,Brighton,16.0,16,9.0
2020-11-27,Brighton,16.0,16,9.0
2020-11-28,Brighton,16.0,16,10.0
2020-11-29,Brighton,16.0,16,10.0
2020-11-30,Brighton,16.0,16,10.0
2020-12-05,Brighton,16.0,16,10.0
2020-12-06,Brighton,16.0,16,10.0
2020-12-07,Brighton,16.0,16,10.0
2020-12-11,Brighton,16.0,16,10.0
2020-12-12,Brighton,16.0,16,10.0
2020-12-13,Brighton,16.0,16,10.0
2020-12-15,Brighton,16.0,16,10.0
2020-12-16,Brighton,16.0,16,11.0
2020-12-17,Brighton,16.0,16,11.0
2020-12-19,Brighton,16.0,16,11.0
2020-12-20,Brighton,16.0,16,12.0
2020-12-21,Brighton,17.0,17,12.0
2020-12-26,Brighton,17.0,17,12.0
2020-12-27,Brighton,16.0,16,13.0
2020-12-28,Brighton,16.0,16,13.0
2020-12-29,Brighton,17.0,17,13.0
2020-12-30,Brighton,17.0,17,13.0
2021-01-01,Brighton,17.0,17,13.0
2021-01-02,Brighton,17.0,17,14.0
2021-01-03,Brighton,17.0,17,14.0
2021-01-04,Brighton,17.0,17,14.0
2021-01-12,Brighton,17.0,17,14.0
2021-01-13,Brighton,17.0,17,14.0
2021-01-14,Brighton,17.0,17,14.0
2021-01-16,Brighton,16.0,16,17.0
2021-01-17,Brighton,16.0,16,17.0
2021-01-18,Brighton,16.0,16,17.0
2021-01-19,Brighton,16.0,16,17.0
2021-01-20,Brighton,16.0,16,17.0
2021-01-21,Brighton,17.0,17,17.0
2021-01-23,Brighton,17.0,17,17.0
2021-01-26,Brighton,17.0,17,17.0
2021-01-27,Brighton,17.0,17,18.0
2021-01-28,Brighton,17.0,17,18.0
2021-01-30,Brighton,17.0,17,18.0
2021-01-31,Brighton,17.0,17,21.0
2021-02-02,Brighton,17.0,17,21.0
2021-02-03,Brighton,15.0,15,24.0
2021-02-04,Brighton,15.0,15,24.0
2021-02-06,Brighton,15.0,15,25.0
2021-02-07,Brighton,15.0,15,25.0
2021-02-08,Brighton,15.0,15,25.0
2021-02-13,Brighton,15.0,15,26.0
2021-02-14,Brighton,15.0,15,26.0
2021-02-15,Brighton,15.0,15,26.0
2021-02-17,Brighton,16.0,16,26.0
2021-02-19,Brighton,16.0,16,26.0
2021-02-20,Brighton,16.0,16,26.0
2021-02-21,Brighton,16.0,16,26.0
2021-02-22,Brighton,16.0,16,26.0
